Datetime,612FC702.PV,612TC138A.PV,612FC124.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,API,Sulfur %,Nitrogen ppm,MCRT wt. %,Ni ppm,V ppm,SEDEX,Na ppm,Fe ppm,Ca ppm,V(100) cSt.,N_S_r,SHFT_avg
2014-08-10,14.0478,316.2925,13.3681,356.1231,8.6714,412.0052,5.1852,207.752103,72.74061768,43.99990082,1309.325301,1302.432279,982.7676237,1028.454915,156.7604479,2.4,5.94,3820.0,25.45,52.7,170.4,0.408483118,10.3,14.3,0.8,9798.7,643.0976431,0.029
2014-08-13,14.0474,317.6154,11.2609,357.8729,8.7455,411.5163,5.1423,207.6931569,72.83954987,43.99990082,1317.742956,1308.418046,974.7413544,1036.829483,157.2419311,2.4,5.86,3650.0,25.57,53.3,175.5,0.642758129,11.5,14.9,0.8,8609.1,622.8668942,0.0265
2014-08-16,14.0461,316.8968,11.9133,355.3072,8.8082,411.6744,5.1912,207.2096589,72.90957895,43.99990082,1304.94374,1303.032905,1019.865477,1040.39588,157.3340295,2.2,5.85,3820.0,26.02,52.6,169.6,0.426022583,8.4,12.6,0.8,9205.5,652.991453,0.024
2014-08-18,13.9637,316.5328,13.0148,354.1067,8.7165,411.3549,5.1782,205.8239161,72.52007299,43.99990082,1307.490585,1284.781429,994.1841867,1044.926488,157.6050152,2.3,5.91,3660.0,25.74,53.0,172.8,0.385847403,8.1,12.0,0.7,9018.0,619.2893401,0.025
2014-08-21,16.4991,316.8592,12.327,355.1806,9.1155,411.3229,5.3135,206.3579061,73.25969852,43.99990082,1301.864604,1286.503326,993.5623263,1058.842454,157.7506037,2.3,5.96,3790.0,26.09,50.2,170.7,0.493725426,8.8,10.9,0.7,9241.6,635.9060403,0.027
2014-08-23,16.4985,317.8221,12.2541,355.738,8.8622,411.9238,5.2995,207.8057867,72.88252516,43.99990082,1302.385788,1288.015714,1006.27438,1061.332794,158.0119532,2.4,5.98,3650.0,26.17,48.2,160.6,0.398667981,10.6,11.8,0.9,8915.0,610.367893,0.0245
2014-08-26,16.4991,319.2984,12.2555,353.8851,8.8466,411.7373,5.3255,207.9398831,73.2510477,43.99990082,1303.619453,1295.784473,1009.633684,1059.437219,158.1591479,2.4,5.89,3820.0,25.88,49.3,164.8,0.419855304,9.3,9.5,0.8,9393.2,648.5568761,0.027
2014-08-29,16.4985,316.8327,13.4026,355.5305,8.5692,411.6269,5.2338,206.8547242,72.61350109,43.99990082,1310.65036,1302.101086,996.0540487,1044.665516,158.284579,2.3,6.03,3760.0,25.94,51.1,171.7,0.568500736,9.7,9.1,0.8,9724.2,623.5489221,0.0285
2014-08-31,16.9873,315.9152,12.8051,358.5962,8.562,411.5467,5.2087,206.5905615,73.09476143,43.99990082,1310.519636,1308.450461,999.0993241,1047.66024,158.058437,2.3,6.0,3880.0,26.05,51.6,175.6,0.626182303,10.5,8.4,0.8,9625.2,646.6666667,0.0265
2014-09-03,16.9907,316.2887,13.2612,356.5191,8.6056,411.7917,5.1748,202.2642484,73.16508966,43.99990082,1318.086418,1325.907055,1005.660717,1061.857845,157.4081852,2.3,6.03,3840.0,25.96,52.2,175.8,0.65229421,8.6,8.6,0.7,9807.2,636.8159204,0.028
2014-09-06,16.9894,317.366,14.1579,354.3993,8.976,411.826,5.4507,202.6974068,73.12935214,43.99990082,1311.553552,1328.498184,1003.806793,1063.584446,158.527157,2.3,6.01,3890.0,26.12,54.4,182.8,0.765418843,10.8,7.9,0.8,10974.3,647.2545757,0.026
2014-09-08,16.8029,316.3686,12.2323,357.257,8.9849,411.8658,5.3332,203.4653117,72.63778614,43.99990082,1294.494547,1333.317658,1013.23872,1065.603713,157.6237712,2.4,5.67,3990.0,25.87,54.4,181.4,0.583507555,10.1,8.5,0.7,9932.6,703.7037037,0.024
2014-09-12,16.9899,316.6719,12.7675,355.2658,8.846,411.8075,5.3188,202.6726626,72.83808902,43.99990082,1308.555813,1312.454618,1018.140737,1082.969283,157.9664045,2.4,5.93,3890.0,25.74,53.4,180.4,0.827191956,9.8,9.3,0.7,9241.2,655.9865093,0.023
2014-09-15,16.9893,316.1154,13.3832,356.6528,9.0698,411.5117,5.2912,201.6565047,72.50148462,43.99990082,1309.512728,1318.629564,1020.701082,1082.006936,158.2883016,2.3,5.82,3970.0,25.8,55.1,182.1,0.751000196,8.8,9.6,0.6,9272.4,682.1305842,0.028
2014-09-17,16.9824,317.9125,14.6656,353.6229,9.0594,411.42,5.3065,201.8589002,72.61030141,43.99990082,1315.766072,1317.98657,1034.1736,1080.173087,158.3415921,2.6,5.86,3880.0,25.73,51.7,164.4,0.720684733,7.9,9.8,0.6,7839.9,662.116041,0.028
2014-09-20,16.9885,318.3642,13.2291,354.4938,9.0991,411.2505,5.3247,200.26282,72.49173993,43.99990082,1315.791987,1326.902963,1007.570957,1078.822445,157.4841715,2.8,5.69,3800.0,25.36,54.1,161.5,0.671137554,7.9,11.4,0.6,7333.3,667.8383128,0.026
2014-09-23,16.9394,321.3545,11.4074,358.5631,8.8216,411.2078,5.1631,198.0398198,73.47684994,43.99990082,1315.45002,1345.171612,1003.566275,1072.614595,158.227376,2.9,5.62,3730.0,25.39,45.6,145.3,0.592257715,7.2,7.7,0.4,4759.0,663.7010676,0.0255
2014-09-25,14.9942,322.1166,12.7645,357.8792,8.7588,411.5795,5.3091,197.0460372,74.22821174,43.99990082,1316.11083,1328.019899,990.8693526,1095.354552,157.8033696,3.4,5.51,3650.0,24.53,45.8,141.3,0.36754972,8.6,9.9,0.7,5646.0,662.4319419,0.0295
2014-09-28,14.9096,320.247,10.2066,359.399,9.0884,411.1633,5.8738,197.4645018,74.04432229,43.99990082,1298.428865,1313.519039,1015.810421,1099.220846,158.7000337,3.2,5.59,3900.0,24.85,45.9,144.2,0.55940324,7.9,9.1,0.6,5849.5,697.6744186,0.0245
2014-09-30,14.9481,320.3671,12.071,359.1616,9.119,411.1663,5.8585,197.3745559,74.13517109,43.99990082,1299.036341,1315.6212,1014.466097,1090.657998,154.633703,3.3,5.54,3640.0,24.85,46.6,144.0,0.505507438,6.3,9.6,0.7,5612.0,657.0397112,0.0245
2014-10-02,14.9409,321.0392,11.6692,359.062,9.1623,411.3907,5.8397,197.1457106,73.55449828,43.99990082,1298.216613,1322.828442,1011.614285,1095.363792,152.064068,3.3,5.51,3670.0,25.14,49.4,149.5,0.424247137,9.8,10.3,0.8,6154.0,666.061706,0.027
2014-10-05,14.2391,321.7474,10.7846,359.692,9.4759,411.2266,5.8197,197.6137039,73.48259393,43.99990082,1300.725344,1337.847057,1015.468631,1096.88794,148.9665864,3.2,5.56,3760.0,25.05,49.6,150.9,0.445125875,9.9,10.3,0.8,6390.0,676.2589928,0.033
2014-10-07,14.9467,321.3135,12.1967,358.2898,9.4846,411.5908,5.6784,197.0470396,72.06470629,43.99990082,1294.662641,1348.183618,1024.152223,1091.306144,151.6581226,3.2,5.44,3820.0,25.01,48.4,148.3,0.513110149,9.1,10.2,0.8,7091.6,702.2058824,0.03
2014-10-09,14.9494,322.231,10.3146,363.1692,9.4687,411.4573,5.8134,197.3490113,73.67742133,43.99990082,1295.873837,1350.447125,1020.460837,1085.666289,158.45567,3.1,5.42,3700.0,25.35,49.4,145.8,0.497556251,8.1,11.5,0.8,7482.7,682.6568266,0.031
2014-10-11,14.9534,324.2699,11.6296,362.1257,9.5136,411.3021,5.8946,197.1531183,73.64844504,43.99990082,1290.744704,1348.510986,1029.219201,1086.91834,158.5203515,3.2,5.48,3690.0,25.12,48.4,143.1,0.31518804,9.1,11.5,1.0,6867.0,673.3576642,0.0305
2014-10-13,14.9044,323.6151,10.2633,363.025,9.5431,411.235,5.8496,197.3136144,73.60940568,43.99990082,1289.907799,1349.729664,1025.445828,1091.068213,157.9343571,3.2,5.46,3610.0,25.09,45.4,137.9,0.404445066,8.2,11.5,0.7,6695.2,661.1721612,0.0285
2014-10-15,14.9616,324.1485,11.9034,361.3692,10.0425,411.8183,5.6307,197.6264832,73.83062795,43.99990082,1311.006628,1372.086888,1033.018183,1083.903523,157.6729316,3.0,5.54,3720.0,25.15,46.7,143.5,0.578660904,10.6,11.4,1.0,7505.0,671.4801444,0.0265
2014-10-17,14.9527,322.163,12.2073,362.3556,9.9944,411.8802,5.5924,198.1473571,73.76264132,43.99990082,1312.430855,1374.012429,1030.528059,1085.679683,157.1837158,3.0,5.57,3450.0,25.28,47.6,147.7,0.458545962,8.6,10.0,0.8,7391.0,619.3895871,0.0295
2014-10-19,14.9546,322.1684,13.9305,361.2725,10.0065,412.1851,5.5305,198.793308,73.71845867,43.99990082,1315.312621,1353.874312,1025.103989,1104.566742,158.2109813,2.8,5.7,3650.0,25.7,47.5,147.9,0.581879034,10.1,10.8,0.8,8263.1,640.3508772,0.0335
2014-10-21,14.9639,319.6523,12.5651,360.5566,10.2619,411.3886,5.5083,198.9114131,73.43219472,43.99990082,1315.070553,1361.369614,1011.428466,1101.752059,157.852328,2.5,5.79,3770.0,26.02,51.0,166.6,0.450184153,8.9,9.4,0.7,9225.0,651.1226252,0.03
2014-10-23,14.9634,319.3416,14.5019,358.9638,10.6082,411.6892,5.4906,198.4334357,73.70862851,43.99990082,1315.681051,1350.095973,1019.585018,1092.957124,158.0476166,2.5,5.74,3690.0,25.84,53.5,172.4,0.561781845,9.9,10.0,0.9,9495.0,642.8571429,0.0295
2014-10-24,14.9637,320.4623,13.7358,359.1451,11.1301,411.106,5.5462,198.7847877,73.59814117,43.99990082,1316.849312,1347.471353,1034.68174,1092.112905,157.559747,2.4,5.9,3730.0,26.12,52.3,172.2,0.719553017,10.5,10.4,1.1,9827.7,632.2033898,0.0335
2014-10-26,14.9697,318.0928,12.8121,360.7708,10.7586,411.3451,5.4556,199.4593666,73.47766289,43.99990082,1318.232256,1365.853752,1018.69017,1099.582422,158.4720181,2.2,5.86,3790.0,26.53,56.1,189.0,0.864489652,10.1,9.2,0.9,10837.4,646.7576792,0.031
2014-10-29,14.9644,319.112,15.0921,357.323,10.7232,410.8077,5.3501,199.7568705,73.64692594,43.99990082,1329.637166,1355.439338,1018.554644,1120.396977,158.6836695,1.9,5.92,3890.0,26.25,57.7,199.6,0.488514914,7.3,10.8,0.8,12941.8,657.0945946,0.0295
2014-10-31,14.9653,317.3664,13.0181,357.9585,9.7332,411.0244,5.5908,200.3337525,73.68449857,43.99990082,1311.240831,1338.027691,1026.51179,1122.137901,159.0915086,1.8,5.92,3860.0,26.39,59.0,195.8,0.697266351,8.5,9.3,0.7,13490.5,652.027027,0.0265
2014-11-02,14.9531,319.1434,13.8514,359.5563,9.8008,411.1782,5.6293,200.2674451,73.81192482,43.99990082,1314.158235,1328.755352,1017.2889,1118.40389,156.3481157,1.8,5.96,3840.0,26.77,60.8,206.2,0.733966469,10.0,10.8,0.8,13883.3,644.295302,0.03
2014-11-05,15.0091,315.9597,13.712,358.9581,10.1513,411.3059,5.3914,200.16349,73.58358694,43.99990082,1316.438208,1361.915623,1033.745437,1119.440023,158.191042,1.9,5.88,3890.0,26.56,60.9,199.5,0.734098877,8.2,9.4,0.8,14491.1,661.5646259,0.034
2014-11-08,12.0099,315.8438,8.8269,359.8256,6.1978,409.0162,5.5628,181.3391373,72.91464754,43.99990082,1288.705546,1255.759977,1041.114207,1153.040757,160.1470291,2.4,5.65,3850.0,25.49,56.2,170.6,0.803075241,8.9,9.4,0.9,10966.5,681.4159292,0.028
2014-11-10,11.8009,317.1492,9.732,356.8356,5.262,411.064,5.5792,180.6158942,72.95106725,43.99990082,1278.644279,1248.586336,1031.091094,1157.535105,159.9835351,2.3,5.61,3710.0,25.98,58.8,177.0,0.528792663,10.0,8.8,0.8,12535.6,661.3190731,0.0255
2014-11-12,15.0063,320.9082,11.2001,360.305,9.1191,411.6064,4.7713,199.8154172,74.84332121,43.99990082,1303.805896,1262.274768,1046.7593,1152.360407,158.9812139,2.5,5.54,3690.0,25.91,52.3,157.7,0.491588922,10.3,8.0,0.7,10154.9,666.0649819,0.025
2014-11-14,14.9998,318.6513,12.7429,359.9755,10.1918,411.2354,4.6919,199.3880283,74.84742946,43.99990082,1307.300445,1278.331843,1047.798414,1154.816074,159.3086015,2.5,5.6,3880.0,25.73,55.1,165.7,0.54323885,10.8,8.6,0.8,11514.7,692.8571429,0.026
2014-11-16,13.9966,319.4392,13.9781,361.184,9.9612,411.7237,4.711,199.5584463,73.9469626,43.99990082,1315.138697,1278.20629,1042.850756,1148.336553,159.3807306,2.6,5.65,3950.0,25.17,53.7,163.1,0.373770763,11.1,8.6,0.8,10242.8,699.1150442,0.028
2014-11-18,14.0022,318.3833,14.1714,362.0321,9.8728,411.5372,4.7285,199.7037007,74.45749916,43.99990082,1301.517463,1275.864101,1073.148991,1151.063736,159.5849793,2.3,5.67,3850.0,26.01,55.7,172.6,0.484099593,11.2,10.8,1.2,11465.0,679.0123457,0.0305
2014-11-19,14.0043,318.0165,13.9935,361.8264,10.4638,411.1618,4.7108,199.2810487,74.35920722,43.99990082,1302.71515,1280.181383,1064.908817,1151.716981,159.4714538,2.5,5.73,3790.0,25.82,55.8,171.9,1.017368694,12.1,9.6,1.1,9780.8,661.4310646,0.028
2014-11-21,13.9847,317.2832,13.4419,361.5413,10.3379,411.4649,4.7359,198.8009382,73.50788531,43.99990082,1307.094894,1282.670058,1070.849636,1153.927414,159.4060792,2.5,5.77,3770.0,25.69,55.8,176.3,0.603543541,9.4,10.0,0.7,10183.0,653.3795494,0.0315
2014-11-24,13.9792,317.8361,12.894,362.6306,10.5113,410.9525,4.6899,198.6018597,74.25400693,43.99990082,1306.666658,1279.18362,1076.91195,1152.725602,159.2876627,2.5,5.63,3700.0,25.82,54.3,172.4,0.518371706,9.2,9.4,0.7,9406.5,657.1936057,0.0285
2014-11-27,13.9738,317.6361,13.9829,361.0326,10.6104,411.4479,4.4468,200.2204021,54.19176033,43.99990082,1318.854073,1277.367353,1074.872628,1141.502341,159.8306427,2.4,5.9,3740.0,25.15,54.5,183.6,0.540763017,9.0,9.4,0.7,8895.2,633.8983051,0.0305
2014-11-30,13.9738,317.7928,14.4122,361.6306,10.833,411.178,4.6386,199.9692888,54.54457241,43.99990082,1316.992847,1276.234971,1068.022528,1140.94945,158.6265649,2.5,5.8,3720.0,25.49,55.5,174.2,0.537602816,7.3,12.9,0.8,8636.3,641.3793103,0.0345
2014-12-02,13.952,314.7626,12.4329,362.3793,10.8107,411.0228,4.7757,199.1207454,75.79941532,43.99990082,1304.349953,1279.514378,1089.440187,1144.003021,160.0585034,2.3,5.75,3740.0,25.84,53.8,172.9,0.474584911,9.4,10.6,0.9,9286.5,650.4347826,0.0295
2014-12-05,13.8956,316.1489,12.8904,362.811,10.6776,411.0332,4.7475,198.8563406,75.24220008,43.99990082,1313.864951,1293.156226,1091.793251,1150.95673,159.6667523,2.5,5.8,3710.0,25.55,52.1,165.0,0.592128497,9.9,11.8,0.8,8669.6,639.6551724,0.0375
2014-12-07,13.9727,315.135,13.3825,362.6491,10.4924,411.2761,4.7272,199.3611366,74.79722674,43.99990082,1309.976682,1296.931099,1088.296322,1146.298142,160.1564021,2.5,5.85,3960.0,25.59,52.1,162.9,0.67060274,10.2,10.7,0.9,8968.8,676.9230769,0.0315
2014-12-10,13.9732,315.783,12.7925,362.782,10.4485,411.6516,4.6989,195.2638252,73.86409548,43.99990082,1308.614529,1309.948016,1062.239709,1144.518818,160.4002831,2.7,5.69,3870.0,25.01,48.0,149.1,0.777244634,10.1,11.2,0.8,7861.0,680.1405975,0.0345
2014-12-11,13.9717,316.7301,12.8977,361.3235,10.6091,411.4392,4.7052,195.8487323,74.28281756,43.99990082,1307.758681,1303.929154,1059.044938,1150.825386,160.2533157,2.6,5.89,3790.0,25.42,48.9,153.8,0.487273989,11.1,9.5,0.7,8311.4,643.4634975,0.041
2014-12-14,13.8548,315.6527,12.4801,361.7145,10.6883,411.2038,4.767,195.7618499,75.74519097,43.99990082,1306.154578,1289.105907,1067.720396,1159.946512,161.1669503,2.6,5.7,4000.0,25.5,49.1,154.2,0.653246056,11.3,9.5,0.7,8764.6,701.754386,0.0345
2014-12-16,13.8111,316.425,14.5201,361.5753,10.6336,411.131,4.698,197.6101447,75.16361555,43.99990082,1310.801204,1299.471738,1043.334997,1158.45987,159.9764057,1.8,6.1,4070.0,26.46,54.4,184.6,0.918052936,9.1,7.9,0.6,11818.7,667.2131148,0.0325
2014-12-18,12.4793,311.7238,14.6317,360.7575,10.4725,411.2285,4.6061,199.9715367,74.56237855,43.99990082,1308.083488,1300.137841,1097.005784,1153.651053,157.8731324,2.3,5.85,4080.0,26.03,52.0,171.4,0.46383743,10.1,8.0,0.6,10439.2,697.4358974,0.032
2014-12-22,13.3326,310.481,14.5629,360.471,10.5288,410.7874,4.6444,199.4627875,74.47697355,43.99990082,1303.862515,1287.490379,1082.090335,1150.696355,160.8873977,2.0,5.96,3870.0,25.86,53.4,181.3,0.490625455,10.2,8.8,0.6,11179.8,649.3288591,0.0365
2014-12-24,13.973,311.7651,15.0787,360.0778,9.9837,411.3195,4.6672,198.7752618,73.41844921,43.99990082,1307.326462,1292.063469,1080.662724,1144.264896,160.4330864,1.8,5.97,3960.0,26.54,54.3,185.3,0.662276229,10.5,8.5,0.6,12232.1,663.3165829,0.0335
2014-12-29,13.0384,311.2764,14.9426,360.2085,10.0161,411.109,4.6555,199.0302602,73.33419894,43.99990082,1318.027011,1282.81942,1077.09727,1164.255834,159.9281387,1.9,5.98,3830.0,26.19,53.2,183.0,0.800631221,10.6,8.8,0.6,10927.2,640.4682274,0.0315
2014-12-30,13.9714,311.5543,14.2137,361.4283,10.0144,411.0244,4.6998,199.3756647,73.12687411,43.99990082,1313.209818,1281.915454,1074.582994,1162.105098,152.7542733,1.8,6.08,3840.0,26.36,55.6,190.6,0.543162666,10.7,8.2,0.6,12023.2,631.5789474,0.034
2014-12-31,13.9762,310.8906,15.5724,358.081,10.1165,411.0366,4.6293,199.2781438,74.43298445,43.99990082,1324.891613,1284.831926,1076.19841,1161.742984,157.9785271,1.9,6.01,3820.0,26.77,52.5,182.9,0.589289291,10.0,8.7,0.7,11421.0,635.6073211,0.0275
2015-01-02,13.225,309.7291,13.6144,359.4649,10.0818,410.8332,4.6904,199.1574415,74.86934014,43.99990082,1305.027034,1282.32471,1097.376076,1154.53129,159.275153,1.8,6.03,4130.0,26.23,54.3,190.6,0.659795153,10.5,8.9,0.7,11862.4,684.9087894,0.03
2015-01-04,13.8637,312.8223,14.7297,358.3847,10.1105,411.3643,4.6797,199.1074091,72.75973863,43.99990082,1307.226228,1285.909132,1096.815206,1156.686168,158.9660079,1.9,5.99,3980.0,26.5,51.8,188.9,0.719167717,10.1,8.5,0.7,11230.0,664.4407346,0.034
2015-01-05,14.0069,312.4398,14.8544,359.5827,9.8515,411.3304,4.6276,198.7751645,73.16752364,43.99990082,1315.541164,1290.636132,1098.337212,1156.627687,158.7865208,1.9,6.07,3800.0,26.19,52.3,186.6,0.540135333,11.5,8.3,0.8,11809.4,626.029654,0.0315
2015-01-06,13.9694,312.798,13.7259,361.9982,9.959,410.93,4.7255,199.1959874,74.02500447,43.99990082,1310.368811,1284.884921,1088.355277,1155.463481,158.3942232,2.0,5.95,3600.0,26.07,52.3,170.9,0.590079541,10.8,8.3,0.9,11373.8,605.0420168,0.0345
2015-01-07,13.9745,314.163,14.1205,360.7019,9.9077,410.9431,4.7576,198.8101733,75.33336453,43.99990082,1309.304149,1282.526006,1087.980374,1154.371752,159.225768,2.0,6.03,3890.0,26.23,52.9,172.0,0.653777549,12.6,8.7,1.1,11294.1,645.1077944,0.038
2015-01-09,13.9799,314.4257,12.891,360.8113,10.4858,410.9904,4.7386,198.363103,73.88233536,43.99990082,1324.319813,1285.442708,1100.613371,1154.256926,159.3079398,2.1,6.0,3710.0,26.01,52.3,164.4,0.53384348,12.5,8.5,1.0,10425.0,618.3333333,0.0355
