Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.pv,612AI106A.pv,612AI106B.pv,612TC170A.PV,612TI170G.PV,612AI108A.pv,612AI108B.pv,612PC148A.pv,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.pv,612AI206A.pv,612AI206B.pv,612TC270A.PV,612TI270G.PV,612AI208A.pv,612AI208B.pv,612PC248A.pv,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2014-10-22,388.8520 ,14.9659 ,209.8213 ,272.7253 ,306.0344 ,60996.7931 ,321.9605 ,412.2427 ,424.9212 ,318.6501 ,175.8146 ,20.5117 ,12.7383 ,8.8236 ,396.9313 ,398.8062 ,426.9797 ,361.7338 ,29244.0790 ,29755.8711 ,166.7036 ,10.0517 ,209.0243 ,723.2069 ,411.6494 ,417.4704 ,243.5157 ,672.1466 ,29.0939 ,196.1654 ,4.1357 ,391.5475 ,5.5761 ,189.9893 ,0.9745 ,122721.3861 ,192.7575 ,0.0000 ,20.0000 ,0.0000 ,206.0654 ,269.7987 ,296.1066 ,65001.2287 ,336.0264 ,425.1667 ,424.8944 ,313.0419 ,177.5512 ,16.0003 ,6.9008 ,8.6996 ,396.7843 ,401.0467 ,427.0245 ,356.3205 ,27911.4897 ,34588.3429 ,168.1244 ,9.9902 ,106.7029 ,678.3773 ,410.9898 ,420.1691 ,122.6245 ,730.8110 ,29.0890 ,0.1203 ,0.0000 ,391.5475 ,4.5000 ,194.1573 ,0.9570 ,147897.3766 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.032
2014-10-23,388.1478 ,14.9634 ,209.5553 ,273.2709 ,306.1961 ,61000.7316 ,321.9594 ,415.5179 ,424.9763 ,319.3416 ,175.8310 ,20.4734 ,14.5019 ,8.8277 ,395.8520 ,397.2551 ,427.0182 ,358.9638 ,27622.3308 ,31370.0105 ,166.7291 ,10.6082 ,208.0831 ,720.4812 ,411.6892 ,418.0350 ,239.1408 ,680.1912 ,29.3203 ,195.9589 ,0.5450 ,392.5130 ,5.4906 ,189.9640 ,0.9694 ,122468.6546 ,192.6216 ,0.0000 ,20.0000 ,0.0000 ,206.0355 ,270.2108 ,294.6048 ,64997.0147 ,336.0225 ,431.7664 ,424.9230 ,312.8720 ,177.5761 ,16.1968 ,7.4195 ,8.6824 ,396.3014 ,400.6830 ,427.0120 ,356.7374 ,28118.1831 ,34381.9709 ,168.2202 ,10.2231 ,108.9817 ,678.3821 ,410.9218 ,420.3091 ,124.9457 ,730.6103 ,29.3009 ,0.1220 ,0.0000 ,392.5130 ,4.6000 ,194.1780 ,0.9590 ,148026.1817 ,2.5,1.0551,5.74,3690,475,537,556,583,607,633,660,692,9495,139.1,25.84,53.5,172.4,10,9.9,0.9,14.95,22.48,0.5,16.07,38.18,28.46,17.29,5.3,81.4,0.802776275,7.53,0.561781845,0.386678664,0.028,0.031
2014-10-24,389.0723 ,14.9637 ,209.9375 ,273.1896 ,306.6892 ,61002.1539 ,321.9580 ,421.9743 ,424.8533 ,320.4623 ,175.9064 ,20.5255 ,13.7358 ,8.8192 ,395.8665 ,397.3665 ,427.0058 ,359.1451 ,27624.9049 ,31374.9134 ,166.8226 ,11.1301 ,208.2473 ,727.3946 ,411.1060 ,417.7539 ,255.3497 ,695.2789 ,29.2017 ,195.3116 ,0.0811 ,392.5250 ,5.5462 ,190.0262 ,0.9664 ,122636.4809 ,192.6097 ,0.0000 ,20.0000 ,0.0000 ,206.0376 ,270.1128 ,294.6645 ,65005.9342 ,336.0202 ,431.9274 ,424.8896 ,313.0651 ,177.5469 ,16.2008 ,6.8885 ,8.6830 ,396.6477 ,401.3960 ,426.9849 ,357.3323 ,28132.6296 ,34368.3433 ,168.2235 ,10.2123 ,110.0118 ,679.5721 ,411.0369 ,420.3038 ,138.1887 ,733.1153 ,29.1893 ,0.1161 ,0.0000 ,392.5250 ,4.7000 ,194.1494 ,0.9580 ,147674.8824 ,2.4,1.0564,5.9,3730,483,538,557,583,608,634,661,694,9827.7,153.1,26.12,52.3,172.2,10.4,10.5,1.1,15.73,21.86,0.49,17.44,42.98,24.09,15.5,5.4,81.8,0.710157319,6.13,0.719553017,0.382027508,0.033,0.034
2014-10-25,390.7888 ,14.9692 ,210.2723 ,273.2074 ,304.9901 ,61003.4342 ,321.9571 ,418.1326 ,424.9690 ,318.4987 ,175.9103 ,20.5222 ,13.1958 ,8.8182 ,396.3735 ,398.1357 ,427.0139 ,359.5093 ,26576.3550 ,32415.9565 ,166.8857 ,10.8274 ,212.3070 ,703.3800 ,411.3415 ,417.6606 ,252.6724 ,697.2694 ,29.4615 ,195.5119 ,0.0365 ,392.4344 ,5.4613 ,190.0497 ,0.9731 ,123556.5563 ,192.7316 ,0.0000 ,20.0000 ,0.0000 ,206.4302 ,270.1764 ,294.3818 ,65001.1224 ,336.0194 ,427.2009 ,425.0028 ,312.1775 ,177.5279 ,16.1934 ,8.2506 ,8.6787 ,396.2940 ,400.4433 ,426.7982 ,354.6075 ,26291.7834 ,36212.1822 ,168.2210 ,10.2068 ,113.2221 ,679.2533 ,411.0904 ,420.2482 ,137.0563 ,733.9026 ,29.4675 ,0.1131 ,0.0000 ,392.4344 ,4.6000 ,194.1368 ,0.9570 ,147389.9202 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.027
2014-10-26,390.6351 ,14.9697 ,210.6199 ,273.0809 ,304.5634 ,61005.2163 ,321.9608 ,417.9891 ,424.9637 ,318.0928 ,175.9074 ,20.5325 ,12.8121 ,8.8186 ,396.7738 ,398.5972 ,426.9905 ,360.7708 ,27410.8770 ,31584.7741 ,166.9131 ,10.7586 ,211.8840 ,712.7893 ,411.3451 ,417.4990 ,252.4270 ,698.4128 ,29.4683 ,195.7081 ,0.0000 ,392.4221 ,5.4556 ,190.0496 ,0.9720 ,123676.4063 ,192.6406 ,0.0000 ,20.0000 ,0.0000 ,206.3455 ,269.9951 ,295.2651 ,65002.5874 ,336.0222 ,425.1916 ,424.9332 ,312.6557 ,177.5966 ,16.2206 ,9.5401 ,8.6677 ,395.1194 ,398.9527 ,426.9425 ,357.1084 ,29757.5405 ,32745.5176 ,168.3019 ,10.3402 ,114.4323 ,678.8190 ,411.0103 ,420.2257 ,139.9863 ,733.3667 ,29.4773 ,0.1072 ,0.0000 ,392.4221 ,4.6000 ,194.1832 ,0.9570 ,148119.9801 ,2.2,1.0573,5.86,3790,483,538,557,584,609,636,665,699,10837.4,158.5,26.53,56.1,189,9.2,10.1,0.9,15.93,21.54,0.55,15.84,37.7,26.77,19.69,6.3,81.9,0.742463844,5.61,0.864489652,0.394338977,0.035,0.027
2014-10-27,390.0100 ,14.9588 ,211.1090 ,273.0479 ,303.4019 ,61002.9795 ,321.9574 ,420.3156 ,424.9794 ,317.4455 ,175.8729 ,20.5274 ,12.7304 ,8.8248 ,396.9530 ,398.7910 ,427.0217 ,360.0741 ,27240.0094 ,31757.5604 ,166.8167 ,10.7793 ,211.7238 ,716.4396 ,411.1488 ,417.3556 ,253.9931 ,693.7764 ,29.3979 ,194.0736 ,0.0000 ,392.2891 ,5.4842 ,190.0273 ,0.9726 ,122830.2819 ,192.3901 ,0.0000 ,20.0000 ,0.0000 ,206.3831 ,269.9167 ,294.4332 ,65001.6440 ,336.0195 ,421.7377 ,425.0570 ,311.5760 ,177.6928 ,16.2309 ,8.6876 ,8.6366 ,395.2358 ,399.2983 ,426.9441 ,356.9288 ,29433.1918 ,33066.0638 ,168.3458 ,10.2227 ,111.5847 ,680.4393 ,410.7632 ,419.9747 ,134.4715 ,733.9554 ,29.3925 ,0.1091 ,0.0000 ,392.2891 ,4.6000 ,194.2850 ,0.9580 ,148311.8467 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.03
2014-10-28,388.5571 ,14.9631 ,210.8515 ,273.1234 ,303.7922 ,61000.2193 ,321.2665 ,424.1516 ,425.0275 ,318.2381 ,175.8238 ,20.6782 ,14.5457 ,8.8282 ,395.9592 ,397.0890 ,427.0034 ,358.4217 ,27591.4850 ,31416.3020 ,166.7183 ,10.7627 ,215.1325 ,685.6740 ,410.9957 ,417.6143 ,250.5566 ,687.5745 ,29.6589 ,193.3897 ,2.6160 ,393.0109 ,5.4030 ,189.9651 ,0.9737 ,122009.2775 ,192.4283 ,0.0000 ,20.0000 ,0.0000 ,206.4599 ,269.8855 ,293.1727 ,65001.1844 ,336.0246 ,430.7544 ,424.8706 ,311.5751 ,177.6378 ,16.2502 ,8.4890 ,8.6023 ,396.1030 ,399.9588 ,426.9178 ,358.3469 ,30352.3813 ,32153.6369 ,168.3228 ,10.4617 ,112.0769 ,679.1557 ,410.6776 ,420.3520 ,134.1451 ,733.2725 ,29.6390 ,0.1192 ,0.0000 ,393.0109 ,4.5000 ,194.2622 ,0.9610 ,148329.8780 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.031
2014-10-29,388.4737 ,14.9644 ,210.9923 ,273.2314 ,304.6598 ,60999.4263 ,319.9585 ,425.2156 ,424.9590 ,319.1120 ,175.8761 ,20.6528 ,15.0921 ,8.8303 ,395.5500 ,396.4449 ,426.9581 ,357.3230 ,26502.8854 ,32506.6488 ,166.7708 ,10.7232 ,217.1314 ,700.2373 ,410.8077 ,417.5264 ,252.8273 ,687.3132 ,29.8074 ,193.1765 ,0.2195 ,393.1846 ,5.3501 ,190.0331 ,0.9733 ,122682.4079 ,192.5509 ,0.0000 ,20.0000 ,0.0000 ,206.5110 ,270.1236 ,292.5408 ,65001.0772 ,336.0220 ,432.6382 ,425.0093 ,311.1597 ,177.5581 ,16.2678 ,8.1974 ,8.6082 ,396.7579 ,400.6272 ,427.0141 ,357.8054 ,29222.0277 ,33277.3561 ,168.2413 ,10.4332 ,112.7349 ,678.1330 ,410.8383 ,420.4334 ,131.9204 ,732.4287 ,29.7934 ,0.1151 ,0.0000 ,393.1846 ,4.5000 ,194.2043 ,0.9590 ,148025.9764 ,1.9,1.0598,5.92,3890,478,537,556,583,609,636,666,701,12941.8,154.2,26.25,57.7,199.6,10.8,7.3,0.8,14.66,24.07,0.56,15.21,36.15,27.94,20.71,5.4,81.7,0.758881463,9.41,0.488514914,0.411959185,0.026,0.033
2014-10-30,389.3632 ,14.9622 ,211.2177 ,273.2267 ,305.4857 ,60993.2303 ,319.9588 ,421.0187 ,424.8728 ,319.3200 ,175.8551 ,20.6597 ,14.8341 ,8.8334 ,395.3867 ,396.3663 ,426.9524 ,356.7766 ,26353.4081 ,32665.0492 ,166.7322 ,10.5614 ,217.4077 ,694.7727 ,410.9531 ,417.5141 ,261.0305 ,691.3215 ,29.7877 ,195.8675 ,0.0000 ,393.0417 ,5.3663 ,190.0156 ,0.9743 ,122284.6884 ,192.4796 ,0.0000 ,20.0000 ,0.0000 ,206.5936 ,270.2127 ,292.6685 ,64996.7097 ,336.0211 ,427.2131 ,424.9947 ,310.6096 ,177.6163 ,16.2738 ,8.6278 ,8.5963 ,396.4361 ,400.3314 ,426.9862 ,357.5726 ,29350.0358 ,33150.9184 ,168.2845 ,10.4098 ,112.9420 ,679.0674 ,410.7830 ,420.2732 ,130.1901 ,733.3570 ,29.7731 ,0.1115 ,0.0000 ,393.0417 ,4.5000 ,194.2600 ,0.9580 ,148150.9548 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.03
2014-10-31,388.5403 ,14.9653 ,211.4206 ,272.8430 ,303.9103 ,61000.8285 ,320.0520 ,415.6998 ,423.8741 ,317.3664 ,176.0302 ,20.7375 ,13.0181 ,8.8108 ,395.6452 ,397.0985 ,426.3162 ,357.9585 ,26505.8051 ,32483.5722 ,166.8655 ,9.7332 ,215.4572 ,717.5854 ,411.0244 ,417.1145 ,260.1558 ,689.0046 ,29.1572 ,198.0284 ,1.9230 ,392.7317 ,5.5908 ,190.1604 ,0.9758 ,123347.0375 ,192.9080 ,0.0000 ,20.0000 ,0.0000 ,207.0525 ,269.8531 ,293.6657 ,65007.0841 ,336.0194 ,427.9940 ,424.0067 ,311.4826 ,177.7324 ,16.2106 ,9.6424 ,8.5901 ,393.7891 ,398.0949 ,426.3387 ,354.3019 ,28535.2089 ,33964.0639 ,168.3311 ,9.7508 ,108.5877 ,682.4496 ,410.8286 ,419.3910 ,129.0347 ,733.7574 ,29.1592 ,0.1160 ,0.0000 ,392.7317 ,4.6000 ,194.3310 ,0.9610 ,148265.3289 ,1.8,1.0605,5.92,3860,474,537,556,583,608,634,662,696,13490.5,168.6,26.39,59,195.8,9.3,8.5,0.7,16.71,24.17,0.56,14.98,32.59,31.46,20.97,5,81.6,0.867064974,7.46,0.697266351,0.478666074,0.023,0.03
2014-11-01,366.4062 ,14.9551 ,211.1314 ,271.9875 ,304.5401 ,60335.0958 ,319.9560 ,427.0185 ,423.2202 ,319.2118 ,175.4132 ,20.5550 ,12.2259 ,8.8945 ,395.7701 ,397.4355 ,425.2742 ,361.4297 ,29635.8611 ,29196.8447 ,166.3225 ,10.2805 ,208.0857 ,747.9427 ,409.8577 ,416.2495 ,250.0083 ,696.0417 ,28.7245 ,201.7838 ,0.9555 ,391.5706 ,5.7370 ,189.5187 ,0.9524 ,124635.0049 ,183.4178 ,0.0000 ,20.0000 ,10.0000 ,206.8714 ,269.5157 ,296.2153 ,64483.7077 ,336.0106 ,432.6268 ,423.4080 ,314.3361 ,177.6086 ,16.2763 ,8.1537 ,8.6146 ,393.3041 ,398.7891 ,425.8242 ,355.5923 ,28746.1431 ,33251.4467 ,168.2473 ,9.5553 ,110.3365 ,684.8324 ,410.8828 ,418.6565 ,137.7982 ,736.9419 ,28.7417 ,0.1119 ,0.0000 ,391.5706 ,4.8000 ,193.9903 ,0.9570 ,145841.3085 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.029
2014-11-02,374.6845 ,14.9531 ,211.7143 ,272.3057 ,305.7584 ,60497.6116 ,319.9586 ,418.1503 ,423.8695 ,319.1434 ,175.8892 ,20.5381 ,13.8514 ,8.8222 ,394.9095 ,396.5793 ,426.0173 ,359.5563 ,28544.5848 ,30452.8546 ,166.7905 ,9.8008 ,213.8303 ,743.1135 ,411.1782 ,416.5960 ,252.2918 ,692.6689 ,29.0148 ,201.3398 ,2.9882 ,391.4443 ,5.6293 ,190.0486 ,0.9592 ,124236.1267 ,185.6083 ,0.0000 ,20.0000 ,6.6700 ,206.8553 ,269.0240 ,294.2608 ,64753.7241 ,336.0274 ,430.0788 ,423.7801 ,312.3794 ,177.4745 ,16.2309 ,6.8347 ,8.6378 ,394.0568 ,399.8849 ,425.9815 ,357.8390 ,30258.8972 ,31983.7357 ,168.1086 ,9.4802 ,108.5345 ,684.0958 ,410.8908 ,418.3832 ,135.1557 ,735.7945 ,29.0057 ,0.1192 ,0.0000 ,391.4443 ,4.7000 ,193.8710 ,0.9560 ,146930.2023 ,1.8,1.0609,5.96,3840,483,538,557,584,610,637,666,701,13883.3,175.6,26.77,60.8,206.2,10.8,10,0.8,18.59,26.68,0.55,15.18,34.88,29.61,20.34,4.9,81.9,0.81111916,8.09,0.733966469,0.471171749,0.03,0.03
2014-11-03,387.7272 ,14.9690 ,211.1599 ,272.7587 ,303.5960 ,60548.9988 ,319.9646 ,412.5796 ,424.1746 ,316.7619 ,175.8573 ,20.4997 ,13.2182 ,8.8145 ,395.8867 ,397.2396 ,426.5405 ,357.7700 ,26193.6460 ,32806.3846 ,166.7172 ,9.7234 ,222.3463 ,728.9496 ,411.5002 ,416.9690 ,265.3369 ,677.2891 ,29.4334 ,199.7045 ,13.9609 ,392.0471 ,5.4931 ,190.0624 ,0.9735 ,123580.4953 ,191.9615 ,0.0000 ,20.0000 ,0.0000 ,206.7857 ,269.4813 ,291.3722 ,64995.9740 ,336.0233 ,424.3006 ,424.6784 ,309.3286 ,177.5029 ,16.3403 ,7.0867 ,8.6384 ,395.9410 ,400.5751 ,426.4674 ,355.6194 ,27827.0941 ,34672.4424 ,168.1254 ,9.4747 ,105.0616 ,681.7567 ,411.0582 ,418.9487 ,135.0805 ,735.3421 ,29.4255 ,0.1445 ,0.0000 ,392.0471 ,4.6000 ,193.9811 ,0.9570 ,147387.9274 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.035
2014-11-04,386.5650 ,14.9893 ,210.8127 ,273.1639 ,300.1856 ,61009.4597 ,319.9611 ,418.3181 ,425.0983 ,314.4613 ,175.8917 ,20.3551 ,13.9899 ,8.8073 ,396.6834 ,397.8585 ,427.0084 ,357.8783 ,25527.1610 ,33460.1102 ,166.8052 ,10.4509 ,221.3345 ,691.9796 ,410.9627 ,417.6416 ,250.6488 ,686.9440 ,29.9807 ,193.0714 ,9.0468 ,393.0528 ,5.3159 ,190.0968 ,0.9692 ,123500.8438 ,192.2739 ,0.0000 ,20.0000 ,0.0000 ,206.8766 ,270.1362 ,291.6094 ,65004.3424 ,336.0218 ,425.0380 ,424.9285 ,309.3922 ,177.4105 ,16.5010 ,9.2173 ,8.7532 ,395.8990 ,399.2017 ,427.2092 ,351.5988 ,25044.4757 ,37455.0703 ,168.0749 ,10.0575 ,111.7019 ,678.3995 ,411.2109 ,419.8396 ,131.8980 ,734.0495 ,29.9862 ,0.1380 ,0.0000 ,393.0528 ,4.4000 ,194.0390 ,0.9570 ,147159.0999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.033
2014-11-05,386.9982 ,15.0091 ,211.3054 ,272.9148 ,301.3831 ,61001.4491 ,319.9577 ,422.1758 ,424.6768 ,315.9597 ,175.8633 ,20.4656 ,13.7120 ,8.8161 ,396.4604 ,397.6920 ,427.0293 ,358.9581 ,28025.9812 ,30998.4466 ,166.7790 ,10.1513 ,221.4421 ,717.6591 ,411.3059 ,417.7359 ,259.9366 ,693.5833 ,29.7567 ,195.4385 ,6.1996 ,392.9614 ,5.3914 ,190.0400 ,0.9705 ,122338.9581 ,191.6937 ,0.0000 ,20.0000 ,0.0000 ,206.2152 ,269.9319 ,292.9869 ,65000.5185 ,336.0193 ,430.1015 ,424.9190 ,311.3154 ,177.6500 ,16.4743 ,9.6524 ,8.5726 ,395.1235 ,398.6097 ,427.0148 ,353.9307 ,27294.6512 ,35207.2559 ,168.3002 ,10.0495 ,112.5520 ,680.3503 ,410.7722 ,419.3915 ,135.6516 ,734.3851 ,29.7520 ,0.1403 ,0.0000 ,392.9614 ,4.5000 ,194.2318 ,0.9570 ,147974.1443 ,1.9,1.0601,5.88,3890,477,537,557,584,611,638,668,703,14491.1,181.8,26.56,60.9,199.5,9.4,8.2,0.8,17.75,25.52,0.57,15.36,32.41,31.16,21.07,5,82.1,0.869857891,7.77,0.734098877,0.477002498,0.031,0.037
2014-11-06,355.3237 ,14.2822 ,202.7205 ,271.8375 ,301.6242 ,54173.9519 ,322.0082 ,395.4866 ,415.0437 ,312.5163 ,167.7022 ,21.5050 ,14.3315 ,9.0473 ,385.2622 ,385.4502 ,421.2068 ,351.5862 ,27654.3421 ,25427.1553 ,158.4347 ,10.2515 ,235.8163 ,666.1341 ,404.5283 ,411.0260 ,283.8089 ,666.8767 ,28.7206 ,189.2293 ,3.2845 ,390.2881 ,4.9722 ,181.2176 ,0.9708 ,111083.7283 ,189.1140 ,0.0000 ,20.0000 ,0.0000 ,203.5545 ,269.9611 ,294.5662 ,64997.5726 ,335.5122 ,424.3255 ,424.2147 ,312.2088 ,177.7561 ,16.1101 ,8.9034 ,8.5594 ,393.7867 ,398.0386 ,426.3808 ,354.5290 ,28717.1241 ,33788.1569 ,168.3586 ,9.4640 ,111.1517 ,685.8850 ,410.6946 ,418.3376 ,146.6479 ,738.4737 ,28.6924 ,0.1269 ,0.0000 ,390.2881 ,4.8000 ,194.2818 ,0.9570 ,145929.8214 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.036
2014-11-07,242.0687 ,10.7034 ,155.0794 ,256.6492 ,336.1874 ,45707.4526 ,293.7702 ,422.0200 ,387.9764 ,345.9263 ,168.6564 ,10.3717 ,6.0734 ,4.1073 ,371.5077 ,375.8679 ,371.5594 ,342.4457 ,32192.2672 ,6173.7565 ,159.1787 ,5.9202 ,314.6674 ,607.1440 ,362.1857 ,364.9603 ,463.2735 ,559.6513 ,23.6775 ,182.0141 ,1.7426 ,366.1958 ,3.3859 ,184.2014 ,0.9982 ,100948.7096 ,172.4357 ,0.0000 ,20.0000 ,0.0000 ,189.6799 ,268.9742 ,296.4141 ,64999.5108 ,330.7350 ,409.7871 ,419.9475 ,312.7452 ,177.5224 ,9.6718 ,5.3874 ,8.7757 ,392.1559 ,398.8935 ,421.8334 ,359.9223 ,34352.0146 ,28145.0167 ,168.1217 ,5.7754 ,101.1794 ,697.8671 ,410.6872 ,413.7355 ,112.6587 ,743.4281 ,23.8292 ,0.1270 ,0.0000 ,366.1958 ,5.2000 ,193.4832 ,0.9600 ,137937.8538 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
2014-11-08,344.5245 ,12.0099 ,191.6232 ,269.0896 ,299.2868 ,58535.0994 ,326.7242 ,429.3422 ,420.7284 ,315.8438 ,175.1553 ,20.6818 ,8.8269 ,9.0314 ,392.3167 ,395.0136 ,420.8265 ,359.8256 ,31262.7523 ,24097.0188 ,165.9417 ,6.1978 ,210.4850 ,778.0997 ,409.0162 ,411.5722 ,264.2639 ,713.2320 ,26.4689 ,187.5597 ,0.6751 ,388.3193 ,5.5628 ,191.2414 ,0.9825 ,127123.9022 ,170.9692 ,0.0000 ,20.0000 ,0.0000 ,189.2832 ,268.4525 ,296.4880 ,64998.6910 ,334.6882 ,413.2648 ,419.8772 ,313.0905 ,177.3597 ,9.5719 ,5.0802 ,8.7086 ,391.6829 ,399.0725 ,421.9644 ,359.1585 ,32537.2528 ,29961.9429 ,167.9540 ,5.7978 ,103.0601 ,696.5626 ,410.8167 ,413.8992 ,119.3966 ,742.6909 ,26.4599 ,0.1290 ,0.0000 ,388.3193 ,4.1000 ,193.3871 ,0.9560 ,137174.4899 ,2.4,1.0564,5.65,3850,483,537,556,582,607,633,661,695,10966.5,142.5,25.49,56.2,170.6,9.4,8.9,0.9,17.31,23.7,0.55,16.3,31.21,33.17,19.31,7.8,81.3,0.979216152,6.39,0.803075241,0.493691247,,0.028
2014-11-09,346.7749 ,12.0224 ,191.1466 ,269.7279 ,300.4948 ,58999.1319 ,326.9991 ,422.6946 ,419.9899 ,316.2480 ,175.2953 ,20.6695 ,8.0637 ,9.0247 ,393.2733 ,395.4937 ,421.9401 ,357.9158 ,29718.1760 ,27277.8581 ,166.1089 ,5.6858 ,208.9954 ,775.1344 ,410.7987 ,413.0673 ,251.2705 ,706.0909 ,26.2666 ,185.6394 ,1.9816 ,388.4197 ,5.6108 ,191.3502 ,0.9835 ,129419.4540 ,171.4199 ,0.0000 ,20.0000 ,0.0000 ,188.2323 ,268.1725 ,295.7887 ,64995.3103 ,335.0240 ,422.0053 ,419.8284 ,313.8462 ,177.4280 ,10.5449 ,4.9630 ,8.6512 ,391.0609 ,398.5110 ,421.9109 ,358.5823 ,32518.3814 ,29980.6757 ,168.0224 ,5.6922 ,100.5974 ,694.8162 ,410.8331 ,413.8503 ,114.2467 ,740.4964 ,26.2693 ,0.1282 ,0.0000 ,388.4197 ,4.2000 ,193.4276 ,0.9580 ,137152.3069 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.028
2014-11-10,345.6235 ,11.8009 ,190.9940 ,270.0691 ,301.4111 ,58973.5590 ,326.9985 ,423.7658 ,419.9956 ,317.1492 ,175.4664 ,20.9081 ,9.7320 ,9.0026 ,392.0627 ,393.9034 ,421.9617 ,356.8356 ,29167.0558 ,27820.8630 ,166.2411 ,5.2620 ,211.3696 ,770.5524 ,411.0640 ,413.6278 ,243.7941 ,696.8269 ,26.3679 ,184.0257 ,6.5490 ,389.3548 ,5.5792 ,191.5231 ,0.9814 ,130201.1539 ,171.3437 ,0.0000 ,20.0000 ,0.0000 ,188.0084 ,268.2247 ,295.2158 ,65001.4379 ,335.0195 ,421.8583 ,419.8496 ,313.2810 ,177.4675 ,10.6711 ,5.1027 ,8.6450 ,391.3184 ,398.5748 ,421.8585 ,358.9430 ,32662.2990 ,29838.4061 ,168.0699 ,5.6370 ,100.3378 ,693.4732 ,411.0320 ,414.1341 ,111.6400 ,739.4348 ,26.3692 ,0.1324 ,0.0000 ,389.3548 ,4.2000 ,193.4657 ,0.9560 ,137212.7553 ,2.3,1.0571,5.61,3710,478,537,555,582,606,631,659,691,12535.6,168.9,25.98,58.8,177,8.8,10,0.8,15.05,23.56,0.59,14.86,30.72,32.1,22.32,7.7,81,0.885369532,8.51,0.528792663,0.530266228,0.028,0.023
2014-11-11,350.4460 ,13.4680 ,194.0660 ,269.7579 ,302.9868 ,59633.8529 ,326.9989 ,423.1963 ,420.1738 ,318.2024 ,175.4780 ,20.7926 ,9.0014 ,8.9948 ,393.7353 ,395.1892 ,422.2644 ,359.8209 ,30750.1285 ,26904.7738 ,166.3315 ,5.9594 ,211.8271 ,779.5884 ,411.1026 ,413.6267 ,269.2877 ,709.9473 ,26.7088 ,187.6516 ,6.8184 ,389.7753 ,5.4902 ,191.9098 ,0.9772 ,135135.4779 ,173.2178 ,0.0000 ,20.0000 ,0.0000 ,190.3232 ,268.1576 ,296.0135 ,64995.7583 ,335.7199 ,432.0604 ,420.1426 ,315.0118 ,177.3917 ,10.8119 ,4.9374 ,8.6674 ,391.3790 ,398.7437 ,422.2057 ,359.8805 ,33364.8609 ,29133.6284 ,168.0037 ,5.7727 ,103.9917 ,695.9941 ,411.1415 ,414.4490 ,123.8744 ,740.8156 ,26.7063 ,0.1356 ,0.0000 ,389.7753 ,4.1000 ,192.5978 ,0.9520 ,133318.2745 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.024
