Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2012-12-29,294.7788,30.1,53997.3409,415.9014,326.494,180.0834,20.0,11.4732,11.4653,417.8771,335.314,21004.7903,27998.3648,2.7513,410.9298,27.4942,400.9904,0.0,0.9823,3.4,5.48,3710.0,6899.0,24.0,47.9,154.7,6.5,11.9,0.6,13.37,20.89,0.53,7.52,0.465620617,0.522767367,0.022
2013-01-01,295.9214,29.35,52158.8261,413.936,328.3051,179.6411,20.0,8.2588,11.4657,415.9666,334.0528,20997.4212,27147.8966,2.7282,409.0372,26.5184,398.0149,0.0,0.9855,4.3,5.54,3680.0,6787.0,23.8,48.7,158.6,7.0,11.6,0.6,12.09,20.72,0.52,8.63,0.36155052,0.475277832,0.0235
2013-01-04,342.4644,30.16,53998.0756,415.8796,324.8529,179.9538,20.0,13.4995,9.9661,418.0757,332.9186,19428.0085,29573.5308,2.8615,410.9627,27.5275,400.2963,0.0,0.9836,3.8,5.48,3780.0,6097.0,23.7,46.8,149.4,7.9,11.4,0.7,12.65,19.07,0.48,6.42,0.512000475,0.458956268,0.0225
2013-01-08,328.5752,29.2667,51379.3914,411.0196,335.1697,176.4163,20.0,7.3808,8.3483,407.1372,332.9897,20566.5945,18980.877,3.2317,400.0817,26.6778,394.9479,0.0,0.9826,3.5,5.49,3610.0,5958.0,23.8,45.6,147.1,7.8,12.4,0.6,12.45,22.07,0.5,9.62,0.318776116,0.471341998,0.024
2013-01-11,340.2919,31.1,54003.0287,415.9021,327.8096,178.1096,20.0,11.791,9.9667,418.0596,333.6728,19355.2853,29648.4842,2.9648,410.82,27.3825,400.333,0.0,0.9765,3.5,5.51,3820.0,6055.2,23.8,47.1,151.7,8.1,11.5,0.7,11.72,20.44,0.46,8.72,0.354822791,0.436577947,0.026500000000000003
2013-01-14,341.0605,30.45,53998.8364,416.0083,327.4425,178.5239,20.0,13.7002,9.966,417.9434,333.3817,19619.0012,29380.874,3.1571,410.668,27.4283,400.1691,0.0,0.9689,3.6,5.54,3660.0,5890.0,24.0,46.0,148.1,8.4,15.7,0.7,11.61,18.46,0.45,6.85,0.423435864,0.453364633,0.0215
2013-01-16,340.0516,30.06,53994.5933,415.8092,326.5386,178.7643,20.0,13.8214,9.9666,417.9787,334.1346,20423.2499,28574.2539,3.0921,410.6956,27.3891,400.329,0.0,0.9728,3.3,5.6,3630.0,6242.0,24.1,47.3,154.8,8.2,11.4,0.6,11.9,21.06,0.49,9.16,0.326984126,0.409932188,0.0225
2013-01-19,344.9313,31.4041,54003.2285,415.9193,326.1692,179.1232,20.0,12.7254,9.9658,417.9715,332.9573,19365.6889,29637.1016,3.1118,411.0394,27.5143,400.5406,0.0,0.9689,3.5,5.59,3710.0,5876.0,24.2,46.7,150.7,8.2,12.1,0.6,11.94,19.55,0.51,7.61,0.401592755,0.427947915,0.023
2013-01-20,346.2094,30.3541,54001.6493,415.9763,325.8568,179.267,20.0,13.949,9.9662,417.9715,333.3999,19854.7928,29146.7567,3.0449,411.0411,27.6258,400.9463,0.0,0.9724,3.4,5.69,3670.0,6343.0,24.5,48.3,160.4,8.5,16.7,0.7,12.11,19.23,0.43,7.12,0.440768059,0.388803612,0.020999999999999998
2013-01-22,350.3961,30.0597,54003.2831,415.9507,324.8623,179.514,20.0,14.3527,9.9664,418.0023,333.2463,19905.3997,29095.5229,3.1551,410.9309,27.7457,400.6192,0.0,0.9678,3.3,5.67,3640.0,5878.1,24.0,46.8,156.3,8.3,16.4,0.6,13.13,20.59,0.47,7.46,0.438175136,0.399462455,0.018500000000000003
2013-01-24,350.8023,32.5619,54001.6532,415.8729,324.8702,179.3851,20.0,14.6188,10.0288,417.9364,333.9196,20489.4716,28508.3069,3.1816,410.5907,27.7829,400.1868,0.0,0.9598,3.0,5.88,3630.0,6226.0,24.2,51.6,173.8,8.6,14.4,0.8,13.48,23.3,0.47,9.82,0.348944542,0.380033409,0.019000000000000003
2013-01-27,349.5402,31.8157,54004.2865,415.9275,325.6858,179.6366,20.0,14.486,10.0281,417.8568,333.5017,20649.998,28353.054,3.1324,410.516,27.6511,399.7034,0.0,0.9651,3.3,5.66,3690.0,6131.6,24.1,49.1,164.4,8.8,15.8,0.8,12.35,20.36,0.48,8.01,0.401325644,0.400573496,0.0235
2013-01-29,349.6433,30.7664,53995.1445,415.9768,325.2604,179.6695,20.0,13.8124,9.986,418.0482,333.8719,19799.7975,29197.1056,3.0641,410.8716,27.6254,401.6098,0.0,0.9678,3.4,5.48,3670.0,5399.8,24.0,49.2,156.8,7.5,15.7,0.7,12.14,20.06,0.48,7.92,0.400589216,0.473865137,0.023
2013-01-31,348.8583,31.5173,54001.4945,416.0203,324.7956,179.7435,20.0,12.0244,9.9852,417.9519,335.2794,19511.688,29487.4062,3.024,410.8997,27.3758,401.2815,0.0,0.97,3.3,5.53,3590.0,6799.0,24.4,51.3,163.4,7.9,14.2,0.6,11.92,20.24,0.5,8.32,0.377327207,0.552999945,0.022
2013-02-02,352.9755,29.6359,54000.843,415.9405,324.4627,179.8026,20.0,10.2743,9.986,417.9614,336.2451,20155.5981,28844.6832,3.2796,410.7455,27.2932,400.0615,0.0,0.9104,3.4,5.56,3690.0,5796.0,24.3,53.2,167.4,7.9,15.7,0.7,11.32,19.67,0.48,8.35,0.368327577,0.498329473,0.0205
2013-02-04,349.2842,30.1196,53999.2835,415.9203,322.0596,179.7611,20.0,10.2235,9.9862,418.0067,336.1066,19683.5349,29318.523,3.2069,410.9124,27.4407,400.4553,0.0,0.9645,3.2,5.73,3500.0,6269.9,23.8,53.0,173.8,7.5,14.7,0.6,11.71,19.95,0.49,8.24,0.352760875,0.492499904,0.0215
2013-02-06,351.0231,30.5905,53991.3024,415.8433,321.4007,179.7366,20.0,10.5557,9.9862,417.9603,338.1733,21622.0013,27375.9008,3.2278,410.9838,27.4438,400.1196,0.0,0.9655,3.5,5.52,3580.0,5573.0,24.0,49.8,161.4,6.9,14.2,0.6,12.32,20.24,0.48,7.92,0.399122141,0.522425157,0.018000000000000002
2013-02-08,352.2635,29.5092,53999.2861,416.0048,323.3723,179.9843,20.0,11.7438,9.9858,417.9081,336.86,21489.326,27513.2994,3.2873,410.9768,27.3377,400.6074,0.0,0.972,3.6,5.6,3770.0,5698.5,23.8,49.6,171.6,7.7,14.0,0.6,14.17,24.46,0.42,10.29,0.371437653,0.500263148,0.018
2013-02-11,349.6352,31.348,53996.3499,415.9015,321.7545,179.9229,20.0,10.1735,9.9857,417.9914,338.1355,21139.4088,27860.9334,3.1879,411.2432,27.4018,400.8628,0.0,0.9682,3.5,5.45,3790.0,5298.0,23.9,51.1,169.4,7.7,16.9,0.7,12.88,19.2,0.47,6.32,0.570271609,0.492042017,0.025500000000000002
2013-02-14,348.324,29.3188,53998.225,415.9088,321.6202,180.4335,20.0,8.4762,9.9998,417.9745,336.3294,20236.8264,28764.5296,3.2075,411.2389,26.9141,401.1121,0.0,0.9783,3.5,5.54,3830.0,5095.2,24.4,48.1,167.1,9.5,16.7,0.8,12.32,20.16,0.41,7.84,0.44124992,0.435798749,0.028499999999999998
2013-02-17,349.4501,30.5432,54001.8005,415.9595,321.0898,179.8702,20.0,9.0754,10.002,417.9841,338.9562,21337.3625,27663.6162,3.2161,410.9964,27.4923,401.4033,0.0,0.9671,3.8,5.43,3650.0,4572.0,23.1,49.7,160.8,8.8,14.2,0.8,10.92,19.26,0.49,8.34,0.333871734,0.41395004,0.022
2013-02-21,351.6062,31.1032,54001.3145,416.0178,321.4533,178.6128,20.0,7.0869,10.0031,418.0206,338.9913,20294.1579,28706.338,3.3086,411.2306,27.5235,401.0695,0.0,0.9616,3.7,5.7,3660.0,5167.6,23.7,53.3,188.6,8.7,13.7,1.0,13.32,20.83,0.48,7.51,0.476167249,0.365430526,0.0225
2013-02-23,354.9843,51.2665,53997.4218,415.9789,322.1572,179.3121,20.0,5.3841,10.0024,417.9119,336.915,19729.2104,29274.7878,3.288,411.0579,27.3562,400.0123,0.0,0.9695,3.6,5.68,3790.0,4980.5,23.6,48.2,168.0,7.1,14.1,0.7,12.01,19.02,0.48,7.01,0.448632782,0.389919101,0.0245
2013-02-26,350.5265,34.2,53999.223,415.9662,321.3929,179.5969,20.0,9.5986,9.9987,417.9815,337.2477,20067.3141,28933.1881,3.1807,410.9615,27.5046,401.4519,0.0,0.9649,3.8,5.79,3670.0,4956.4,23.7,55.5,192.0,8.0,12.9,0.8,11.82,19.71,0.49,7.89,0.401762778,0.367126357,0.016
2013-03-02,350.5622,35.4362,54000.9415,416.0235,320.1076,179.5835,20.0,8.206,10.0002,418.0972,337.3751,20111.9256,28889.7156,3.3141,411.0067,27.4428,400.0521,0.0,0.9647,3.4,5.67,3650.0,5103.0,23.9,47.7,172.9,8.9,10.7,1.0,11.97,19.94,0.47,7.97,0.388632482,0.345564556,0.025500000000000002
2013-03-05,353.0728,34.4149,53998.9336,416.0,321.0717,179.773,20.0,9.9191,10.0012,417.9639,339.0276,21544.3677,27447.1439,3.2207,411.0156,27.4963,401.3031,0.0,0.9671,3.4,5.71,3810.0,5403.0,23.8,48.7,169.7,8.3,12.6,0.9,11.24,19.32,0.43,8.08,0.370312419,0.417873419,0.022
2013-03-07,351.9682,34.5123,53996.5134,416.0252,321.0022,179.8393,20.0,8.1554,9.999,418.0157,339.8952,21348.4816,27653.6391,3.2077,411.1539,27.4306,401.5778,0.0,0.9572,3.3,5.68,3820.0,7180.0,24.4,49.6,159.5,7.4,12.0,0.9,11.97,22.09,0.5,10.12,0.318612836,0.518142673,0.02
2013-03-10,350.5278,36.013,54005.3366,415.9366,320.4575,179.9113,20.0,6.0044,10.0005,417.884,340.4575,21304.3146,27696.3234,3.2235,410.9636,27.3442,400.9859,0.0,0.9574,3.3,5.66,3750.0,7261.0,24.2,57.7,177.4,7.6,12.5,1.0,11.85,21.77,0.47,9.92,0.332140129,0.50287809,0.0195
2013-03-12,356.0571,33.286,54005.2314,415.9206,319.7903,179.8884,20.0,7.7722,9.998,417.9882,340.4588,21378.7369,27621.3355,3.2076,411.4459,27.523,401.547,0.0,0.9571,3.1,5.71,3830.0,7852.2,24.81,49.9,163.5,6.8,13.1,0.8,12.71,21.99,0.51,9.28,0.377346735,0.523134349,0.023
2013-04-20,352.0334,32.3394,56001.5306,415.9621,317.9914,179.5132,20.0,7.1624,9.9511,417.9713,345.8895,26428.5338,24576.0001,3.3534,411.0256,27.4543,400.3098,0.0,0.9622,3.5,6.02,3080.0,5306.2,24.2,46.2,161.6,8.9,10.9,0.6,13.09,21.11,0.47,8.02,0.330561351,0.450709338,0.0245
2013-04-23,348.1335,32.7891,55994.5435,416.0252,315.7373,179.7713,20.0,8.3271,9.9527,418.0273,343.5708,24916.8654,26081.7259,3.3531,411.0578,27.6584,399.9734,0.0,0.9625,2.8,5.81,3350.0,6555.0,24.7,47.0,184.2,6.3,12.9,0.5,11.97,21.28,0.5,9.31,0.31516109,0.517184292,0.019
2013-04-27,358.2899,33.2353,56002.4792,415.9389,315.4436,179.9153,20.0,8.8334,9.9525,417.9716,343.2966,24734.2468,26267.8718,3.1656,411.2648,27.6431,400.4855,0.0,0.9566,2.8,6.0,3350.0,6935.0,25.4,47.6,177.5,7.3,13.6,0.4,14.2,22.67,0.48,8.47,0.403637839,0.47022251,0.020999999999999998
2013-04-30,354.8225,33.5179,54991.857,415.9577,315.6821,180.2325,20.0,9.4622,9.9528,417.9794,339.6877,22667.6625,27336.2506,3.1697,411.1617,27.4002,401.1191,0.0,0.9583,2.6,5.9,3660.0,7769.9,25.2,49.7,188.7,6.4,15.4,0.6,13.4,21.5,0.45,8.1,0.452182853,0.5195233,0.020499999999999997
2013-05-04,354.1672,9.8855,54998.3077,416.003,315.8047,180.2571,20.0,8.4133,10.0174,417.9708,342.2937,24651.595,25342.607,3.17,411.023,27.3321,400.2971,0.0,0.9587,3.0,5.84,3680.0,7753.0,24.7,49.5,174.5,7.0,13.6,0.5,12.63,20.55,0.47,7.92,0.421008135,0.487359058,0.0225
2013-05-07,354.3275,12.0739,54999.8282,415.9534,314.4802,180.2524,20.0,6.7839,10.0191,417.9468,341.5939,23323.588,26680.5295,3.1464,411.0819,27.3626,400.243,0.0,0.9652,3.0,5.77,3690.0,6433.0,24.3,50.1,175.6,7.5,12.4,0.5,11.56,20.33,0.52,8.77,0.348194378,0.436342436,0.019000000000000003
2013-05-11,351.9523,13.0911,55000.6922,415.9585,312.7694,179.7361,20.0,9.1244,10.0186,417.9609,342.4534,24365.079,25634.5477,3.2394,411.2661,27.2604,400.232,0.0,0.9507,3.3,5.77,3390.0,5754.0,24.2,46.6,160.6,7.8,14.8,0.4,13.26,20.03,0.46,6.77,0.453551838,0.447713273,0.0185
2013-05-15,353.5451,12.4653,54995.8419,415.9228,314.1683,179.8058,20.0,7.3556,10.0144,418.0073,343.1351,24296.2575,25704.5396,3.2024,411.3344,27.3273,400.5022,0.0,0.9606,3.2,5.83,3430.0,5875.3,24.2,49.2,169.9,8.9,14.0,0.6,13.31,21.34,0.4,8.03,0.39638669,0.411383501,0.020499999999999997
2013-05-17,354.5078,13.3688,54998.7366,415.9673,311.7107,179.5972,20.0,8.1854,9.9178,418.0073,338.922,21349.63,28651.3563,3.246,411.2824,27.2305,400.1074,0.0,0.9639,3.1,5.89,4170.0,6948.0,24.4,47.6,165.7,7.0,12.4,0.4,13.17,21.67,0.48,8.5,0.44248133,0.46758618,0.0175
2013-05-20,355.7872,12.0511,55009.1939,415.809,313.6687,179.4954,20.0,8.7172,9.853,418.0065,340.9213,22808.4214,27194.5509,3.2656,411.3289,27.153,400.053,0.0,0.9545,3.0,5.71,4080.0,8552.0,24.6,51.9,170.7,7.2,11.7,0.5,13.3,21.42,0.48,8.12,0.487617558,0.506320426,0.018000000000000002
2013-05-24,363.5463,4.1829,54998.9931,415.9783,317.2662,179.8351,20.0,8.7379,9.9684,418.0177,342.9585,23905.7988,26096.1131,3.1582,411.5259,27.2863,400.256,0.0,0.9582,3.1,5.84,4000.0,6568.0,24.6,56.9,180.5,7.6,9.5,0.5,13.43,20.73,0.5,7.3,0.541512708,0.430420439,0.0205
2013-05-27,353.0752,12.2288,54994.2961,415.9995,314.7964,179.9164,20.0,7.7916,9.969,418.0086,342.9121,24117.3778,25875.6426,3.218,411.2797,27.2512,399.2775,0.0,0.9602,2.7,5.95,4110.0,8052.6,25.3,50.3,160.3,7.0,12.1,0.4,13.04,20.02,0.41,6.98,0.537186065,0.383553736,0.02
2013-05-30,357.0451,11.1195,54993.9966,415.971,308.8121,179.9609,20.0,9.6579,9.9689,418.0099,338.6934,22048.0723,27938.1797,3.2314,411.1169,27.2556,400.1141,0.0,0.9563,2.6,6.08,4020.0,7386.0,24.9,50.1,174.8,5.0,13.8,0.4,11.87,19.98,0.43,8.11,0.409052674,0.381248507,0.022
2013-06-01,355.7463,11.1303,54991.9898,415.9809,307.8507,180.0378,20.0,9.1277,9.9688,417.9785,339.1522,22386.9095,27610.9814,3.223,411.2402,27.3374,399.7648,0.0,0.9572,2.8,6.1,3930.0,6998.0,24.8,49.9,174.4,6.0,12.4,0.5,12.71,21.48,0.5,8.77,0.392401207,0.411072264,0.0205
2013-06-04,364.5204,11.4797,54998.5192,415.9713,310.7892,180.412,20.0,10.616,9.9699,418.0376,340.7268,24068.4801,25930.3814,3.1742,411.221,27.2541,400.3751,0.0,0.9593,2.6,5.98,4100.0,8327.5,24.5,52.8,170.2,7.6,11.5,0.5,13.33,21.05,0.45,7.72,0.490073017,0.448137917,0.018000000000000002
2013-06-08,363.5403,10.6345,54989.7739,415.9742,315.2621,179.2453,20.0,9.3568,9.9685,417.9069,341.6352,24306.6722,25687.3844,3.2162,411.0854,27.1756,400.2562,0.0,0.9579,2.8,5.72,3970.0,7233.0,25.2,54.8,156.5,7.6,11.4,0.5,13.77,21.7,0.46,7.93,0.501130361,0.440404761,0.0195
2013-06-11,364.0737,9.8785,54995.7046,415.9628,317.4465,179.8541,20.0,8.3642,9.9695,418.0103,342.1826,24630.271,25367.5039,3.1816,411.0229,27.0334,400.1823,0.0,0.9605,2.7,5.81,4170.0,8208.9,24.6,52.7,152.0,8.1,12.5,0.6,14.44,21.67,0.46,7.23,0.570863778,0.505925658,0.0195
2013-06-14,364.5804,10.8614,54994.5714,416.9591,316.1063,180.0086,20.0,8.9955,9.9688,418.9778,341.9202,23506.1096,26497.1384,3.1999,412.3025,27.3438,400.8771,0.0,0.9583,2.6,5.73,4080.0,8942.0,25.4,50.3,155.0,6.3,11.5,0.4,14.93,24.48,0.52,9.55,0.459864563,0.479832014,0.020499999999999997
2013-06-16,364.8348,11.2397,54984.1037,417.0013,316.455,180.1496,20.0,10.8275,9.9681,418.9941,341.4446,24131.7691,25876.9691,3.1479,412.3114,27.3716,400.624,0.0,0.9506,2.3,6.07,4060.0,9124.0,25.4,52.1,159.4,6.7,12.3,0.9,14.98,23.99,0.44,9.01,0.465370272,0.43601621,0.021
2013-06-20,357.7578,12.5775,55001.4956,417.0145,311.7567,180.1931,20.0,10.1529,9.9679,419.0193,339.9123,22730.9306,27270.5702,3.159,412.211,27.2242,400.1216,0.0,0.9511,2.4,6.04,4060.0,9112.8,25.9,50.2,163.6,6.6,12.5,0.5,14.29,23.78,0.46,9.49,0.433754374,0.46086821,0.0165
2013-06-24,355.7469,11.9468,54999.1298,416.9542,312.8226,180.5496,20.0,9.1193,9.9685,419.0396,341.3174,23548.4228,26454.1029,3.189,412.2496,27.3184,400.747,0.0,0.9524,2.4,6.09,3980.0,7851.0,25.4,51.5,179.5,6.9,13.1,0.4,13.82,22.85,0.44,9.03,0.437432602,0.430740421,0.017
2013-06-27,357.7537,12.1224,54998.8498,416.9898,312.021,180.3841,20.0,9.5529,9.9686,419.0319,340.5463,23091.8802,26911.0172,3.1754,412.3042,27.2829,400.5465,0.0,0.9579,2.4,5.99,4170.0,9127.8,25.4,55.9,175.4,6.0,11.3,0.4,13.36,22.62,0.48,9.26,0.439380241,0.489671883,0.018000000000000002
2013-06-30,357.9707,12.0405,54992.8733,416.7097,311.919,180.6682,20.0,9.507,9.9692,418.6669,338.8648,22456.4645,27542.7134,3.1356,411.8217,27.2693,399.8641,0.0,0.9623,2.7,6.09,4070.0,5960.0,24.8,52.3,178.8,6.8,12.9,0.4,11.52,19.99,0.54,8.47,0.387751229,0.414429712,0.0175
2013-07-02,353.8243,11.9869,55001.3852,416.9573,309.9152,180.6881,20.0,9.458,9.9688,418.973,339.7859,23139.6619,26859.4755,3.1696,412.1949,27.3097,400.3358,0.0,0.9599,3.7,6.01,3990.0,4439.4,26.3,51.2,172.3,7.1,13.1,0.4,13.19,20.41,0.59,7.22,0.540657234,0.403414431,0.0165
2013-07-06,350.0108,12.1483,55003.7598,416.9434,308.7097,180.4319,20.0,9.3051,9.9689,419.0309,339.239,22651.6713,27346.3932,3.2091,412.2564,27.2297,399.9278,0.0,0.9588,2.8,6.15,4080.0,6060.8,25.0,50.2,172.1,8.4,14.2,0.5,12.99,20.48,0.51,7.49,0.486436105,0.383872697,0.0165
2013-07-09,355.111,12.0705,54988.2391,417.013,309.3125,180.4996,20.0,11.6867,9.9689,419.1221,338.5033,23006.9961,26988.8598,3.1556,412.5345,27.5008,400.5773,0.0,0.9592,2.8,6.06,3900.0,5713.6,24.5,55.1,182.3,9.6,13.6,0.6,12.95,20.14,0.48,7.19,0.495699394,0.378065318,0.017
2013-07-11,356.0442,12.2204,54990.3955,416.7069,307.3173,180.7578,20.0,8.7798,9.9707,418.7504,337.4109,22027.1598,27968.7684,4.6968,410.5408,27.1267,398.3064,0.0,0.9576,2.5,6.18,4020.0,7335.8,24.7,50.8,173.6,9.5,12.5,0.5,14.38,21.23,0.44,6.85,0.573089129,0.379405718,0.016
2013-07-14,356.6474,12.3702,54998.7072,416.9279,308.3979,180.9529,20.0,8.1164,9.9696,419.921,340.0128,23041.733,26958.6057,3.0725,412.6831,27.3424,400.2026,0.0,0.9612,2.6,6.08,4200.0,6953.6,24.9,51.5,175.2,11.2,14.8,0.6,13.31,20.3,0.48,6.99,0.557769971,0.462950323,0.0185
2013-07-16,356.2985,11.8419,55001.3517,416.932,309.9165,180.9294,20.0,7.9113,9.9691,419.9683,338.9692,22098.4819,27904.921,4.1431,412.0695,27.4104,400.196,0.0,0.9594,2.6,5.92,4030.0,7201.0,25.3,50.1,160.8,10.0,13.9,0.5,13.47,20.72,0.43,7.25,0.52665732,0.480022145,0.023
2013-07-19,358.0505,12.1278,55000.0596,417.0358,309.7934,180.2081,20.0,8.5284,9.9682,420.0042,339.0706,22197.9554,27800.2356,4.9005,411.6149,27.4277,400.065,0.0,0.9571,2.6,6.02,3960.0,8032.1,25.1,50.8,168.7,8.9,13.2,0.5,14.99,22.63,0.46,7.64,0.544811028,0.467241842,0.0175
2013-07-20,357.4698,12.5483,54997.3802,417.0294,310.6367,180.3727,20.0,9.9164,9.9688,419.9553,337.399,21478.5601,28520.0924,4.8676,411.7383,27.6006,399.7938,0.0,0.9565,2.5,6.02,4040.0,7726.0,25.6,48.5,170.3,8.4,12.1,0.4,14.76,23.49,0.46,8.73,0.486180886,0.479222246,0.0175
2013-07-23,358.2122,12.2035,54998.8071,417.0004,310.3149,180.9802,20.0,9.2743,9.9695,419.8927,336.6768,20884.7093,29114.4525,4.8796,411.5455,27.4484,400.0515,0.0,0.9553,2.4,6.04,4050.0,8484.0,25.6,55.7,180.4,9.8,11.1,0.4,14.85,21.17,0.45,6.32,0.70347693,0.459488292,0.022
2013-07-25,356.8675,12.1152,54997.4725,417.5971,308.3284,180.8741,20.0,7.6858,9.9679,420.0146,339.8502,22111.2118,27886.3697,4.8913,411.6552,27.5321,399.5207,0.0,0.9534,2.5,5.99,3970.0,8098.0,25.0,51.2,179.4,7.5,8.9,0.5,14.44,23.04,0.45,8.6,0.478230208,0.437391102,0.019999999999999997
2013-07-29,356.4473,13.0213,55001.9302,417.9946,309.6336,180.8085,20.0,10.6931,9.9289,419.9976,339.3672,22810.215,27184.0525,4.3619,412.0378,27.5354,400.0784,0.0,0.9523,2.6,5.92,4040.0,7536.0,25.5,52.4,178.6,9.1,13.5,0.5,12.13,19.17,0.47,7.04,0.516071171,0.416115956,0.0195
2013-07-31,357.9067,12.8476,55002.7425,417.9995,309.1543,180.8428,20.0,9.4927,10.0324,420.0273,338.3175,21532.8069,28469.7502,4.4921,412.1044,27.4351,399.9231,0.0,0.9538,2.6,5.94,4220.0,7396.0,25.0,51.8,175.5,7.4,12.6,0.5,13.53,19.49,0.51,5.96,0.687825427,0.422919339,0.018000000000000002
2013-08-02,358.2239,11.8681,54998.6762,417.9558,309.8878,180.8973,20.0,9.5977,10.0346,419.9953,337.9292,21054.9175,28943.6377,4.5777,412.0886,27.2909,399.7092,0.0,0.9566,2.8,5.84,4010.0,7214.0,25.3,49.8,168.3,7.9,14.4,0.5,14.15,20.14,0.44,5.99,0.686041839,0.440784769,0.0195
2013-08-04,357.0825,12.5901,54996.6471,417.8746,310.0452,181.1043,20.0,8.6689,10.0339,419.9307,340.7702,23089.7902,26912.6462,4.5677,411.9761,27.2737,399.6062,0.0,0.9572,2.9,5.87,3980.0,6945.0,25.4,47.6,182.3,7.0,11.7,0.4,12.46,19.46,0.46,7.0,0.527396452,0.401772105,0.019
2013-08-07,358.7575,12.9349,55004.5041,417.9643,312.6176,181.2353,20.0,7.1489,10.0324,419.9855,339.5504,21751.6158,28249.3719,4.722,411.7493,27.1675,399.4829,0.0,0.9598,3.1,5.85,4150.0,6569.0,24.4,49.1,161.4,6.7,13.9,0.4,13.28,20.71,0.49,7.43,0.508714074,0.381792721,0.0215
2013-08-10,358.9874,13.0503,54987.5871,417.977,313.2891,181.155,20.0,8.6297,9.954,419.8698,340.4299,22948.7511,27052.3958,4.7299,411.703,27.1414,399.299,0.0,0.9594,3.3,5.8,4070.0,5514.9,24.1,52.2,168.7,6.3,13.2,0.4,12.54,19.5,0.52,6.96,0.513672433,0.397173966,0.0195
2013-08-13,358.4105,13.0278,55006.1769,417.9523,312.4662,180.9112,20.0,6.7512,9.9539,420.0196,342.1068,23253.8144,26749.8363,4.7575,411.9513,27.1638,400.1366,0.0,0.9594,3.8,5.62,3880.0,5686.0,24.9,62.6,186.9,9.8,12.0,0.5,12.11,19.34,0.45,7.23,0.51607782,0.413787794,0.018000000000000002
2013-08-15,356.711,13.5109,54999.5029,417.9601,314.4704,180.3568,20.0,7.7252,9.9526,420.0233,340.8491,22863.577,27135.154,4.7938,411.9815,27.176,399.851,0.0,0.9562,3.2,5.7,3890.0,5368.5,23.9,45.3,151.4,6.7,13.8,0.3,12.89,19.63,0.48,6.74,0.495820218,0.378553002,0.0195
2013-08-17,354.7138,13.8493,54999.8003,418.0118,313.0404,180.1178,20.0,8.0455,9.953,419.9347,339.6804,22014.7235,27986.696,4.8167,411.8951,27.1737,399.4103,0.0,0.9568,3.1,5.71,3990.0,6169.0,24.3,44.4,148.3,8.0,12.7,0.3,12.14,18.56,0.47,6.42,0.504322663,0.384347934,0.020999999999999998
2013-08-20,358.6277,12.9221,55003.3674,417.8964,312.9433,180.3456,20.0,7.8988,9.9519,420.0199,342.0631,23310.7092,26690.0164,4.7787,412.2292,27.1233,400.0027,0.0,0.9576,3.1,5.75,4020.0,5252.4,24.4,45.5,150.0,8.1,13.4,0.3,13.36,20.53,0.46,7.17,0.50410492,0.417858268,0.018
2013-08-22,358.3623,13.0124,54996.8628,417.9156,314.0583,180.5801,20.0,6.1256,9.9537,419.9473,343.1805,23284.2074,26721.528,4.7959,412.1975,27.178,399.48,0.0,0.9578,3.0,5.81,3900.0,5953.0,24.9,43.9,144.2,8.1,12.1,0.4,13.98,24.22,0.44,10.24,0.353975224,0.466677278,0.02
2013-08-25,356.4861,12.6172,54996.8118,418.0138,316.9163,180.672,20.0,6.9291,9.953,419.8818,341.4824,22354.3288,27649.3965,4.7919,412.0562,27.1796,398.9402,0.0,0.9552,3.0,5.73,3910.0,5813.0,24.5,42.0,139.3,7.8,16.0,0.4,13.15,20.4,0.43,7.25,0.462544961,0.510947628,0.0175
2013-08-27,358.5867,12.7322,55001.1901,417.9954,316.931,180.8373,20.0,5.6891,9.9554,419.8293,342.5789,22988.8712,27010.019,4.7791,412.0067,27.1289,399.3384,0.0,0.9578,2.9,5.84,3940.0,6657.0,25.0,44.1,142.2,6.8,12.8,0.2,14.18,20.67,0.44,6.49,0.569828252,0.455595882,0.017
2013-08-31,354.9638,13.1282,54999.7718,417.9059,317.2381,178.9483,20.0,6.6766,10.041,420.003,342.1868,23051.2093,26948.4485,4.9228,412.0837,27.1574,399.4349,0.0,0.9543,3.1,5.73,3980.0,5470.3,24.6,47.7,154.6,7.9,11.4,0.6,13.19,20.22,0.46,7.03,0.515731601,0.433587382,0.0155
2013-09-02,354.6205,13.6384,55001.2439,418.0105,314.5537,179.4686,20.0,5.4528,10.0409,419.8924,342.6149,22676.0679,27327.5094,4.8797,412.116,27.2312,399.8927,0.0,0.9597,3.0,5.71,3960.0,5682.0,24.8,48.1,158.9,8.7,12.4,0.6,13.21,20.18,0.43,6.97,0.531523359,0.45514969,0.0165
