Datetime,612FC702.PV,612TC138B.PV,612TC138A.PV,612FC124.PV,612TC168B.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612AI111B3.PV/100,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,"Gravity, API",Total Sulfur,Total Nitrogen,5% Mass,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),c7a_c75_r1,c7a_c75_r2,N_S_r,Ni+V,Ni+V_sqrt,4V+Ni,SHFT_avg
2023-09-11,39.0005,424.827,326.3427,12.9391,426.9382,362.9655,13.5563,407.9477,9.585,0.9467,198.0201553,58.97956107,47.99979401,1290.359217,1454.025647,876.718271,894.2499147,154.33307801997,3.1,5.36,3440.0,518.0,2980.6,23.57,42.5,135.0,6.3,12.0,0.2,14.09,20.41,6.32,0.509216789,0.593739517,2.229430379746835,0.6903478686918177,641.7910447761194,177.5,13.322912594474229,582.5,0.0255
2023-09-12,38.9991,424.9139,325.9793,11.5193,427.0068,363.3957,13.7761,407.9566,9.5858,0.9486,201.8331918,58.96196688,49.25123324,1277.296979,1448.982355,876.2793827,899.1852585,154.64343623796,3.2,5.35,3630.0,518.0,2989.7,23.45,44.7,140.0,5.8,6.9,0.1,14.33,20.91,6.58,0.533710589,0.610116175,2.177811550151976,0.6853180296508847,678.5046728971963,184.7,13.590437814875576,604.7,0.025
2023-09-14,38.9996,424.7912,325.04,11.6909,426.9934,364.79,14.1846,407.9474,9.585,0.9492,209.5634213,58.95528406,49.99976349,1272.373992,1458.029634,872.2345896,899.8438669,154.73222436,2.9,5.44,3470.0,518.0,3504.3,23.85,48.5,148.0,6.3,6.5,0.1,14.6,21.7,7.1,0.49699398,0.642143159,2.056338028169014,0.6728110599078341,637.8676470588235,196.5,14.017845768876189,640.5,0.023
2023-09-15,39.001,424.982,325.4944,11.7754,427.0357,361.8552,14.1966,407.9619,9.5832,0.9405,211.8941966,59.18301364,49.99976349,1285.649303,1469.054345,875.7550183,900.5846794,153.32261431905,2.8,5.51,3430.0,516.0,3583.5,23.8,49.8,154.9,5.0,7.5,0.1,15.35,22.49,7.14,0.516469825,0.639951835,2.149859943977591,0.6825255669186305,622.5045372050816,204.7,14.307340773183531,669.4,0.024
2023-09-16,39.0001,424.9058,324.1897,11.0651,426.9549,364.3548,14.1047,407.9406,9.5858,0.9385,211.7192828,59.16086407,49.99976349,1272.757512,1470.271299,870.3275941,900.0673994,152.9961092723,2.7,5.6,3610.0,518.0,3824.4,23.95,48.0,150.0,5.7,11.0,0.2,14.7,21.78,7.08,0.511208127,0.658336911,2.0762711864406778,0.674931129476584,644.6428571428572,198.0,14.071247279470288,648.0,0.025
2023-09-17,39.0009,424.9942,324.4478,14.5834,426.7955,360.3296,14.3425,407.968,9.5841,0.9381,209.6369789,59.21063983,49.99976349,1280.054224,1461.336774,871.1293272,896.2051963,152.93238184209002,2.8,5.55,3510.0,519.0,3666.3,23.76,48.0,149.0,6.1,10.2,0.2,15.42,22.41,6.99,0.527299386,0.648341138,2.206008583690987,0.6880856760374833,632.4324324324325,197.0,14.0356688476182,644.0,0.024
2023-09-18,39.0005,424.9259,323.6895,12.8076,427.0624,363.0517,14.4806,407.941,9.5869,0.9394,209.382601,59.10263513,49.99976349,1270.772638,1464.185678,866.6021129,895.2552825,153.14377792406,2.7,5.62,3620.0,517.0,3929.2,23.81,49.5,152.7,7.8,9.8,0.3,15.09,21.95,6.86,0.543680473,0.638245112,2.199708454810496,0.6874715261958998,644.1281138790035,202.2,14.219704638282751,660.3,0.0245
2023-09-19,39.0005,424.9811,324.2575,12.3099,427.0296,363.2183,14.2884,407.9503,9.585,0.9431,210.4766882,58.95810043,49.99976349,1274.159919,1468.426785,866.0297868,894.1452637,153.74763694626,2.7,5.57,3500.0,519.0,4046.7,23.68,49.5,152.7,9.8,7.8,0.3,14.89,21.88,6.99,0.510809576,0.639791905,2.130185979971388,0.6805301645338209,628.3662477558348,202.2,14.219704638282751,660.3,0.025
2023-09-21,39.0008,425.0383,323.691,11.208,427.0071,363.0418,14.0823,407.9486,9.5853,0.9393,212.2911397,58.80951926,49.99976349,1270.430052,1477.787463,868.0690225,896.8870658,153.12595809399002,2.6,5.52,3700.0,518.0,4092.5,23.82,50.0,153.4,7.5,10.8,0.2,15.14,22.09,6.95,0.562182514,0.648344086,2.1784172661870502,0.6853779990946129,670.2898550724639,203.4,14.261837188805655,663.6,0.0235
2023-09-22,38.9993,425.0379,323.505,16.2764,426.8432,361.3394,14.5962,407.9524,9.5859,0.9324,212.8374286,48.73430837,49.99976349,1277.787526,1473.703053,871.1339576,893.9731639,151.99112129544,2.4,5.74,3710.0,519.0,4807.3,24.32,55.4,157.7,6.9,8.1,0.1,14.89,21.01,6.12,0.632727883,0.660282543,2.4330065359477127,0.7087101380295098,646.3414634146342,213.1,14.597945060863877,686.1999999999999,0.0265
2023-09-24,38.9986,424.9241,322.7665,12.8082,426.9352,363.9446,13.8307,407.9521,9.5859,0.9345,211.1140412,59.06552964,49.99976349,1276.568942,1481.922246,871.4562965,894.4954951,152.34485547435,2.4,5.64,3410.0,519.0,4424.8,24.46,52.4,157.2,5.8,9.8,0.1,15.0,21.4,6.4,0.568715463,0.660914696,2.34375,0.7009345794392524,604.6099290780143,209.6,14.477568856683083,681.1999999999999,0.025
2023-09-25,39.0011,424.8089,321.4217,12.5474,426.9802,363.5645,14.1038,407.9445,9.5853,0.9298,211.8434875,59.04735416,49.99976349,1267.072885,1488.035295,866.948447,895.5420944,151.57915053245998,2.2,5.69,3690.0,520.0,5035.0,24.42,53.2,159.3,6.0,9.6,0.1,15.39,21.89,6.5,0.61947085,0.674668538,2.367692307692308,0.7030607583371402,648.506151142355,212.5,14.577379737113253,690.4000000000001,0.025
2023-09-26,38.9988,424.9458,322.2176,12.2797,426.9043,362.1829,14.0213,407.9591,9.5854,0.935,211.2793089,59.00347933,49.99976349,1276.418112,1490.335097,868.5613541,897.8742641,152.420344846,2.2,5.76,3560.0,520.0,4895.4,24.42,51.5,159.6,5.1,8.1,0.1,14.28,20.76,6.48,0.547679994,0.673487965,2.2037037037037037,0.6878612716763005,618.0555555555555,211.1,14.529280780547948,689.9,0.023
2023-09-27,38.9981,424.9574,322.2585,15.8195,426.9431,359.9855,14.1934,407.9436,9.5856,0.9401,210.5074363,58.96498111,49.99976349,1276.588745,1448.704726,871.9212722,904.8898916,153.25027233026,2.2,5.83,3650.0,519.0,4901.8,24.75,52.5,161.5,4.8,10.9,0.0,14.42,21.13,6.71,0.552084463,0.669660681,2.14903129657228,0.6824420255560815,626.0720411663808,214.0,14.628738838327791,698.5,0.0245
2023-09-28,39.0004,424.9859,322.8974,14.3574,426.9947,362.7296,14.1413,407.9525,9.5855,0.9294,211.2367027,59.01367738,49.99976349,1281.835629,1449.662105,876.187779,904.7337741,151.51299541794,2.2,5.74,3690.0,519.0,5058.0,23.89,55.3,162.1,4.8,7.0,0.1,14.71,21.53,6.82,0.553534987,0.666714659,2.156891495601173,0.6832326985601487,642.8571428571429,217.4,14.744490496453242,703.6999999999999,0.0245
2023-09-29,38.9999,424.9449,321.7375,12.7448,427.032,363.6322,14.904,407.1886,9.5853,0.9306,210.2368074,58.91782785,49.99976349,1275.809536,1451.381354,869.9333535,905.4492563,151.70956059204,2.3,5.74,3600.0,519.0,4779.3,24.33,54.4,159.0,4.8,7.9,0.0,14.31,21.29,6.98,0.517929348,0.633535353,2.0501432664756445,0.6721465476749648,627.177700348432,213.4,14.608216865860118,690.4,0.025
2023-09-30,39.0009,425.0074,323.5664,11.6574,426.9711,363.9035,15.6787,405.9484,9.585,0.9212,211.36204,58.93275483,49.99976349,1277.173551,1451.263521,870.9757302,904.8688424,150.17636550616,2.4,5.74,3530.0,518.0,4361.5,24.4,53.0,157.0,4.7,7.2,0.0,15.51,22.18,6.67,0.573065991,0.634016065,2.3253373313343326,0.6992786293958522,614.9825783972125,210.0,14.491376746189438,681.0,0.023
2023-10-02,39.0014,424.9236,322.8879,10.7282,426.9946,364.0069,13.9014,407.9415,9.5857,0.9381,209.8037547,58.97130142,49.99976349,1276.018565,1454.971976,871.3744736,908.1962354,152.9329044576,2.6,5.58,3160.0,519.0,4100.9,24.18,51.9,154.8,5.2,9.9,0.0,14.67,21.51,6.84,0.478530712,0.627030964,2.1447368421052637,0.6820083682008368,566.3082437275986,206.7,14.377065069060514,671.1,0.024
2023-10-03,39.0015,424.9776,324.1775,10.8101,427.0291,364.5842,13.5593,407.9582,9.585,0.9359,210.9349928,58.94716804,49.99976349,1283.890576,1458.926133,871.8471036,908.7322482,152.57273313583,2.7,5.68,3970.0,519.0,4134.1,23.91,51.4,154.5,4.9,10.4,0.1,14.55,22.15,7.6,0.520302253,0.61166467,1.9144736842105263,0.6568848758465012,698.943661971831,205.9,14.349216006458333,669.4,0.0225
2023-10-04,37.8838,424.9574,323.4713,9.7221,426.8696,366.1138,13.3785,407.9434,9.5859,0.9519,208.096177,57.80192057,49.99976349,1271.086564,1455.519372,864.4669412,907.9470326,155.18207640849,2.7,5.57,3630.0,518.0,3729.4,23.45,50.9,150.9,8.3,8.0,0.1,15.46,22.8,7.34,0.518232532,0.592982418,2.106267029972752,0.6780701754385965,651.705565529623,201.8,14.205632685663812,654.5,0.0235
2023-10-05,36.5001,425.0926,326.1923,7.8975,426.97,365.6619,13.0757,407.9481,9.5853,0.9949,208.7941992,56.52921624,49.99976349,1273.55125,1455.074823,868.2833656,909.6081873,162.19206741528,2.8,5.55,3570.0,518.0,3711.1,23.54,45.9,147.5,9.1,7.6,0.3,15.29,20.72,5.43,0.672007263,0.556644601,2.8158379373848987,0.737934362934363,643.2432432432432,193.4,13.906832852953976,635.9,0.025
2023-10-06,36.4987,424.9336,327.957,11.664,426.8883,363.7339,13.6985,407.958,9.5848,0.9946,208.730632,56.56485436,49.907398,1281.084815,1454.301884,872.6862446,907.2276584,162.14202214888,3.2,5.35,3560.0,519.0,3013.8,23.33,46.5,131.7,8.1,7.1,0.2,14.93,21.35,6.42,0.546192798,0.556644601,2.325545171339564,0.6992974238875878,665.4205607476636,178.2,13.349157276772193,573.3,0.027
2023-10-08,34.824,419.5062,330.3126,10.2103,422.0445,363.054,12.1947,405.4597,9.5868,0.9948,209.7378038,54.89264296,47.87400889,1250.746372,1429.842964,883.3237776,917.5111022,161.73805256916,3.0,5.5,3700.0,516.0,3170.1,23.22,52.8,137.3,9.9,6.1,0.3,14.83,21.4,6.57,0.550965588,0.583391601,2.2572298325722984,0.6929906542056076,672.7272727272727,190.1,13.787675656179326,602.0,0.027
2023-10-09,20.0022,419.4082,335.1548,7.4483,417.2592,367.8451,10.2029,402.9498,9.5856,0.9951,204.7467593,30.20605741,32.42649401,1249.021655,1392.890231,875.1280546,924.9588271,162.2014233924,3.2,5.34,3470.0,520.0,2973.9,23.41,51.1,133.9,7.9,6.1,0.2,14.38,20.78,6.4,0.526878883,0.569543659,2.246875,0.6920115495668913,649.812734082397,185.0,13.601470508735444,586.7,0.023
2023-10-10,21.0192,420.8643,328.0949,8.3974,422.9271,358.4903,8.9498,407.9577,9.5853,0.9951,188.7426785,31.69645626,32.71811747,1254.674595,1436.676093,879.0957905,923.5498632,162.17805137918998,3.0,5.51,3630.0,517.0,3337.4,23.55,52.2,139.5,10.0,6.4,1.0,14.61,21.36,6.75,0.526938368,0.588193847,2.1644444444444444,0.6839887640449438,658.8021778584392,191.7,13.845576911057192,610.2,0.024
2023-10-12,37.0008,425.0049,327.7716,9.1495,427.0114,364.7733,13.5522,407.9598,9.5855,0.9952,205.2734487,57.19559613,49.86313363,1309.450948,1478.249953,876.5052603,913.8243177,162.19320625472,3.0,5.65,3580.0,518.0,3230.3,23.96,48.8,142.0,7.8,8.7,0.2,15.17,21.96,6.79,0.530985632,0.604832913,2.2341678939617085,0.6908014571948998,633.6283185840707,190.8,13.813037319865606,616.8,0.0225
2023-10-14,36.4998,424.9983,325.9768,8.3289,426.9436,363.9959,13.2778,407.9607,9.5847,0.9948,208.5251411,56.57689591,49.99976349,1298.675846,1476.824829,873.3552641,912.6415134,162.1297195548,2.9,5.6,3400.0,519.0,3508.6,24.08,51.9,144.0,7.6,5.0,0.1,14.88,21.75,6.87,0.502304617,0.636021725,2.165938864628821,0.6841379310344828,607.1428571428572,195.9,13.996428115772966,627.9,0.0265
2023-10-15,36.5008,425.0201,326.1683,12.3084,426.996,362.301,13.6284,407.9536,9.585,0.9946,208.8801507,56.4988344,49.99976349,1306.958503,1473.698495,876.0683665,908.1057665,162.09727867544,3.0,5.62,3530.0,519.0,3371.1,23.69,50.9,142.4,7.1,6.6,0.1,14.97,22.06,7.09,0.495052579,0.613538527,2.1114245416078985,0.6786038077969175,628.1138790035587,193.3,13.903237033151669,620.5,0.0235
2023-10-16,36.4997,424.9148,324.5221,10.7005,427.074,364.7748,13.4957,407.9434,9.5849,0.9945,209.1934515,56.45482124,49.99976349,1293.615654,1476.916975,873.89114,905.8680481,162.08099834355002,2.7,5.62,3410.0,519.0,3733.0,24.09,52.2,145.6,5.2,7.9,0.1,14.96,22.1,7.14,0.488155036,0.630230217,2.095238095238096,0.676923076923077,606.7615658362989,197.8,14.064138793399332,634.6,0.0235
2023-10-18,36.5001,424.9279,324.7455,13.035,426.6641,360.8856,13.4896,407.9493,9.5853,0.9945,208.6804347,56.40525949,49.99976349,1307.481878,1473.022325,874.7294743,907.5297391,162.08098969140002,2.6,5.68,3280.0,520.0,3983.1,24.18,52.5,154.5,6.8,7.3,0.2,15.25,22.56,7.31,0.474980553,0.607872733,2.086183310533516,0.6759751773049646,577.4647887323944,207.0,14.38749456993816,670.5,0.025
2023-10-19,36.4993,424.9345,324.5889,12.1151,427.0455,362.967,13.599,407.9508,9.5853,0.9945,207.709002,56.39683659,49.99976349,1305.908525,1473.571971,878.2613792,907.3513338,162.08119197270003,2.8,5.65,4060.0,520.0,3592.5,24.31,51.5,151.0,8.2,6.9,0.3,14.89,21.95,7.06,0.594184666,0.624880375,2.1090651558073654,0.6783599088838269,718.5840707964601,202.5,14.230249470757707,655.5,0.025
2023-10-21,36.5007,424.907,324.5815,14.1237,426.8579,360.7919,13.5574,407.9544,9.5852,0.9938,209.2851501,56.38237645,49.99976349,1311.48767,1472.080764,870.8408452,902.2285861,161.95669016617998,2.8,5.61,3490.0,521.0,3724.2,23.77,49.8,153.1,7.7,8.0,0.3,15.2,22.32,7.12,0.509627377,0.62687116,2.134831460674157,0.6810035842293907,622.1033868092692,202.9,14.244297104455525,662.1999999999999,0.0245
2023-10-22,36.5007,424.9295,322.9201,12.2412,426.9863,362.8097,13.6557,407.9523,9.5855,0.9939,208.5243709,56.31731008,49.99976349,1303.752496,1478.009319,870.9591154,902.2558099,161.98359238413,2.9,5.71,4000.0,521.0,3858.5,23.59,49.0,152.8,8.9,8.6,0.5,14.98,22.12,7.14,0.558190437,0.585666696,2.0980392156862746,0.6772151898734177,700.5253940455342,201.8,14.205632685663812,660.2,0.026
2023-10-24,36.4998,424.6516,324.7,10.0442,426.9746,364.3324,13.6158,407.9454,9.5852,0.9944,208.0841464,56.25743038,49.99976349,1296.67873,1483.115182,864.3003049,902.2845532,162.065256078,3.1,5.56,3390.0,522.0,3325.5,23.99,50.0,153.0,13.0,9.3,0.2,14.64,21.59,6.95,0.497526057,0.575822292,2.1064748201438848,0.6780917091245947,609.7122302158274,203.0,14.247806848775006,662.0,0.0225
2023-10-25,36.4997,424.9077,325.4169,9.9393,427.014,363.3993,13.5643,407.9511,9.5858,0.9946,207.8251731,56.25492036,49.99976349,1306.77998,1490.858731,864.5750793,902.5768626,162.09632226808,2.9,5.59,3420.0,521.0,3566.8,23.79,49.7,155.5,10.2,10.7,0.3,14.66,21.08,6.42,0.539576151,0.59806855,2.283489096573209,0.6954459203036054,611.8067978533095,205.2,14.324803663575986,671.7,0.024
2023-10-26,36.5006,424.8215,323.7512,9.8804,426.8148,362.4097,13.5999,407.9501,9.5848,0.9948,208.5789353,56.18755475,49.99976349,1300.369461,1483.793659,861.5965634,905.155124,162.12982689372,3.0,5.53,4000.0,522.0,3484.9,23.82,50.2,152.8,12.7,7.7,0.4,15.13,22.39,7.26,0.579806832,0.600223088,2.084022038567493,0.6757481018311746,723.3273056057866,203.0,14.247806848775006,661.4000000000001,0.025
2023-10-27,36.4996,424.8412,324.5918,12.6871,426.7377,361.1778,13.5057,407.9515,9.5853,0.9948,208.7196775,56.16630466,49.99976349,1301.750795,1442.2974,861.0804043,914.064561,162.13157276772,3.0,5.44,3330.0,520.0,3464.8,23.74,49.6,151.0,10.5,10.6,0.2,14.62,21.29,6.67,0.511292517,0.58126515,2.191904047976012,0.6867073743541569,612.1323529411765,200.6,14.163332941084173,653.6,0.023
2023-10-29,36.5001,424.9525,324.2688,10.0777,426.9968,363.9901,13.8111,407.951,9.5857,0.9946,208.1507058,56.11486495,49.99976349,1287.03257,1449.154349,873.8240417,915.352044,162.09761534754,3.2,5.34,3270.0,520.0,3296.5,23.37,50.2,151.2,11.1,11.6,0.3,14.31,20.9,6.59,0.499810695,0.621628599,2.1714719271623677,0.6846889952153111,612.3595505617977,201.4,14.191546779685432,655.0,0.0255
2023-10-30,36.5006,424.8968,325.6689,10.4532,426.9203,364.1958,13.682,407.9501,9.5859,0.9946,207.6486081,56.08240911,49.99976349,1288.398741,1453.968775,877.5156632,913.7472291,162.09726176724,3.2,5.42,3320.0,519.0,3292.5,23.42,50.3,152.7,10.3,10.8,0.4,14.1,21.01,6.91,0.472684278,0.599425741,2.040520984081042,0.6711089957163255,612.5461254612546,203.0,14.247806848775006,661.0999999999999,0.027
2023-10-31,36.5015,425.0014,324.2705,8.4691,427.1006,363.7074,13.7288,407.96,9.5859,0.9945,207.001678,56.10541643,49.99976349,1282.463788,1454.645259,872.2982279,916.8333012,162.08176510305,3.3,5.38,3910.0,517.0,3217.3,23.31,50.0,152.0,13.1,9.6,0.5,14.4,21.79,7.39,0.531724754,0.634609196,1.9485791610284169,0.6608536025699863,726.7657992565056,202.0,14.212670403551895,658.0,0.0235
2023-11-01,40.9727,424.751,322.6587,9.0999,427.0747,364.1973,13.8616,407.945,9.5858,0.9946,207.7601488,60.72237577,49.99976349,1271.413511,1457.072282,863.6965154,916.2309792,162.09900649456,3.0,5.46,3350.0,520.0,3653.2,23.61,51.0,157.3,9.8,9.4,0.3,14.67,21.65,6.98,0.497993716,0.640102655,2.101719197707736,0.6775981524249423,613.5531135531136,208.3,14.432601983010548,680.2,0.023
2023-11-03,43.9984,424.9224,323.7551,10.5017,427.0366,364.1518,13.9575,407.9536,9.5845,0.9948,209.7617571,63.72671192,49.99976349,1284.928707,1461.843678,870.7528492,917.3310577,162.12988688016,2.9,5.47,3590.0,522.0,3935.6,23.55,51.7,152.8,10.8,10.7,0.4,14.71,21.89,7.18,0.513203138,0.625341448,2.0487465181058497,0.6719963453631795,656.3071297989031,204.5,14.300349646075093,662.9000000000001,0.026
2023-11-07,43.9991,424.9866,325.0438,9.9529,426.9765,362.9967,13.6526,407.9561,9.5858,0.9933,210.8594754,64.06351712,49.99976349,1288.286052,1458.62655,873.5326318,913.1909074,161.88638492334,3.1,5.45,4200.0,521.0,3395.1,23.26,49.0,150.1,10.0,9.9,0.3,14.14,20.95,6.81,0.595191624,0.615098888,2.076358296622614,0.6749403341288783,770.6422018348624,199.1,14.110279940525633,649.4,0.0245
2023-11-08,43.9998,424.9412,323.5762,10.7246,427.0161,363.5304,13.9954,407.9484,9.5859,0.9935,209.3401651,64.02545189,49.99976349,1289.01335,1466.712762,870.7330536,914.896308,161.91808574585,2.9,5.5,4010.0,521.0,4065.9,24.01,51.1,163.6,9.9,8.3,0.1,14.7,20.73,6.03,0.70867363,0.63698684,2.437810945273632,0.7091172214182344,729.0909090909091,214.7,14.652644812456211,705.5,0.022
2023-11-10,44.0001,424.9542,324.4402,8.8006,426.9565,364.0489,13.5209,407.9509,9.5861,0.9934,210.1947044,63.88299739,49.99976349,1289.315963,1467.862237,874.738557,914.1181326,161.9018673746,3.0,5.46,3650.0,524.0,3647.8,23.82,48.9,152.8,9.0,9.2,0.3,14.81,21.15,6.34,0.598710829,0.618868166,2.3359621451104102,0.7002364066193855,668.4981684981685,201.7,14.20211251891774,660.1,0.023
2023-11-11,44.0,424.5904,323.2538,9.0189,426.9626,364.5487,13.7967,407.9434,9.5845,0.9935,211.2107402,64.01049292,49.99976349,1280.748805,1471.6034,874.0052918,914.3480967,161.91583368005,3.0,5.62,3830.0,520.0,3837.1,23.59,49.0,155.5,9.1,9.0,0.3,15.03,22.08,7.05,0.555473448,0.632111577,2.1319148936170214,0.6807065217391305,681.4946619217081,204.5,14.300349646075093,671.0,0.023
2023-11-12,44.0016,424.9918,323.2519,12.1514,426.7804,361.2914,13.7276,407.9586,9.5848,0.9935,210.0559613,64.05856193,49.99976349,1289.263638,1459.027967,870.868718,912.6607056,161.9199057385,3.1,5.48,3870.0,521.0,3500.9,23.79,48.0,154.0,7.9,9.5,0.3,14.95,21.98,7.03,0.575496631,0.657323056,2.126600284495021,0.6801637852593266,706.2043795620438,202.0,14.212670403551895,664.0,0.0225
2023-11-14,43.9994,424.9262,321.2794,10.9898,427.0785,362.4696,13.9148,407.9517,9.586,0.9934,210.4447205,63.98724132,49.99976349,1290.912297,1474.968334,866.8722979,909.7964258,161.90258679488,2.9,5.67,3800.0,524.0,3793.8,23.72,46.9,156.0,9.6,7.9,0.3,14.76,21.51,6.75,0.561170995,0.639363975,2.1866666666666665,0.6861924686192468,670.1940035273369,202.9,14.244297104455525,670.9,0.022
2023-11-15,43.9984,424.7126,321.265,9.8842,426.968,364.2201,13.3501,407.9407,9.5861,0.9933,202.8839923,63.89415908,48.67714189,1275.828118,1469.943111,858.6702372,912.0143236,161.88599942361,3.1,5.58,3600.0,517.0,3369.0,23.8,48.2,157.8,9.3,6.4,0.2,14.88,21.78,6.9,0.538628209,0.606985405,2.1565217391304348,0.6831955922865014,645.1612903225806,206.0,14.352700094407323,679.4000000000001,0.0215
2023-11-16,44.0008,425.0403,319.6286,9.3836,427.0335,362.6704,12.4439,407.9423,9.5852,0.9933,194.4050786,63.83936036,47.99979401,1289.929725,1479.066849,865.2111387,912.706073,161.88540135768,3.0,5.59,3700.0,519.0,3553.1,23.89,47.3,153.1,7.6,5.3,0.2,15.02,22.02,7.0,0.544356236,0.639996214,2.145714285714285,0.6821071752951862,661.8962432915921,200.4,14.15627069534911,659.6999999999999,0.022
2023-11-17,44.001,424.8181,318.1205,8.2666,427.0377,364.7169,11.8802,407.9535,9.5859,0.9933,189.1952666,63.87903089,47.99979401,1279.003985,1477.480731,857.2990291,911.1291767,161.8851802491,3.2,5.46,3240.0,518.0,3336.8,23.48,48.3,155.3,9.1,5.3,0.2,14.96,21.92,6.96,0.484304033,0.671460464,2.1494252873563218,0.6824817518248175,593.4065934065934,203.6,14.268847185389577,669.5,0.0209999999999999
2023-11-18,43.9996,424.9347,318.913,10.7367,426.9321,361.5486,11.9361,407.9545,9.5866,0.9933,190.7271175,63.96820576,47.93243392,1283.291244,1473.506201,858.0752127,911.5228443,161.88566974734002,3.0,5.53,3380.0,520.0,3703.6,24.01,48.6,161.4,9.0,5.7,0.2,15.17,22.13,6.96,0.525322621,0.682249541,2.1795977011494254,0.6854948034342522,611.2115732368896,210.0,14.491376746189438,694.2,0.022
2023-11-19,43.9997,425.0854,318.7878,11.3428,427.0459,360.9409,12.1167,407.9599,9.5853,0.9932,190.2585877,64.10447302,47.99979401,1291.041616,1474.854897,862.7703529,908.7951208,161.86910193428,2.8,5.7,3520.0,520.0,3968.4,24.21,50.2,172.4,9.7,6.7,0.2,15.22,22.2,6.98,0.551240086,0.714789441,2.180515759312321,0.6855855855855857,617.5438596491227,222.6,14.919785521246611,739.8000000000001,0.0225
2023-11-20,48.2309,424.4224,315.2338,9.4408,426.4597,360.5479,11.3823,407.9308,9.5855,0.9932,185.7058917,68.23121173,47.99979401,1276.991803,1469.649312,856.4314492,910.3548786,161.87009811388,2.7,5.66,3540.0,519.0,4146.1,24.12,50.6,174.0,9.7,6.1,0.2,15.17,21.94,6.77,0.574145952,0.723918238,2.240768094534712,0.6914311759343664,625.4416961130742,224.6,14.98666073546739,746.6,0.0215
2023-11-22,50.9987,423.9578,316.076,13.3235,425.7411,356.9519,10.7004,407.9532,9.5856,0.9932,182.3214922,70.92495992,46.23506399,1278.445103,1418.445176,863.0533752,923.39535,161.8693925446,2.6,5.66,3580.0,520.0,4238.8,24.26,53.2,184.9,9.6,7.3,0.8,14.68,21.24,6.56,0.600503704,0.696833306,2.2378048780487805,0.6911487758945386,632.5088339222615,238.1,15.430489298787643,792.8000000000001,0.022
2023-11-23,50.9978,423.7299,318.7572,10.881,425.9066,360.0089,10.5475,407.951,9.5851,0.9934,181.0617442,70.87855176,43.99985504,1270.295114,1412.812996,866.237908,922.9681344,161.9032422402,2.8,5.71,3300.0,520.0,4087.1,24.31,50.6,182.6,9.0,7.6,0.6,15.01,21.34,6.33,0.576581138,0.686855839,2.3712480252764614,0.7033739456419869,577.9334500875657,233.2,15.27088733505686,781.0,0.023
2023-11-24,51.0022,423.9429,318.4115,8.629,425.9372,359.3683,10.4887,407.9525,9.5856,0.9934,183.4412708,71.0373694,43.99985504,1269.609375,1419.001795,864.8062307,923.2656026,161.89999014662,3.1,5.42,3470.0,520.0,3589.6,23.62,51.0,187.8,8.5,9.2,0.7,14.41,21.13,6.72,0.567908456,0.694612836,2.144345238095238,0.681968764789399,640.2214022140222,238.8,15.453155017665487,802.2,0.0215
2023-11-26,51.0012,423.8898,317.4177,11.6358,426.0332,360.066,10.8517,407.9431,9.5849,0.9933,183.0657466,71.04417236,43.99985504,1276.96908,1422.130634,857.5661499,918.4162881,161.88627546168,2.9,5.48,3390.0,519.0,3815.3,23.98,47.4,167.5,6.2,6.8,0.3,14.71,21.67,6.96,0.520890389,0.652649027,2.113505747126437,0.6788186432856483,618.6131386861314,214.9,14.659467930317254,717.4,0.0215
2023-11-27,50.9973,423.9232,319.1612,10.4877,425.9378,359.691,10.6407,407.9589,9.5851,0.9932,181.3131667,70.95595934,43.99985504,1280.227257,1423.841459,858.6386387,916.5490711,161.86975138775998,3.4,5.38,3400.0,519.0,3075.7,23.4,48.5,168.0,8.6,7.3,0.6,14.22,20.86,6.64,0.528116032,0.659640767,2.141566265060241,0.6816874400767019,631.9702602230483,216.5,14.71393896956216,720.5,0.022
2023-11-29,51.0032,423.9857,317.8926,9.4818,426.0361,358.1256,10.7204,407.9475,9.5861,0.9932,183.9933827,70.91139141,43.99985504,1278.269609,1435.247027,859.461777,919.0863079,161.86994555836,3.1,5.48,3230.0,517.0,3702.8,23.75,46.2,172.7,8.9,7.8,0.3,15.27,22.18,6.91,0.518711448,0.683812568,2.2098408104196814,0.6884580703336339,589.4160583941606,218.9,14.79526951427381,737.0,0.0205
2023-11-30,50.9991,423.9559,316.7532,8.3475,426.0362,360.1293,10.5872,407.9538,9.5849,0.9933,186.1328996,70.94599241,43.99985504,1269.933092,1434.19633,858.7931657,920.5466336,161.88518154039,3.2,5.4,3170.0,519.0,3417.1,23.76,47.4,174.7,9.8,6.5,0.4,14.64,21.45,6.81,0.506449991,0.697729074,2.14977973568282,0.6825174825174826,587.037037037037,222.1,14.903019828209317,746.1999999999999,0.022
