Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.PV,612AI106A.PV,612AI106B.PV,612TC170A.PV,612TI170G.PV,612AI108A.PV,612AI108B.PV,612PC148A.PV,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FI109.PV,612FI740.PV,612PC159.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.PV,612AI206A.PV,612AI206B.PV,612TC270A.PV,612TI270G.PV,612AI208A.PV,612AI208B.PV,612PC248A.PV,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2013-07-06,350.0108,12.1483,198.1342,273.4943,295.1993,55003.7598,316.9921,417.8691,416.9434,308.7097,180.4319,20,9.3051,9.9689,380.4689,387.5383,419.0309,339.239,22651.6713,27346.3932,171.2076,3.2091,298.1109,798.4066,412.2564,409.4793,332.3227,845.6205,27.2297,217.4377,0,399.9278,0,196.1355,0.9588,121043.0743,191.4834211,73.30009263,162.9999952,43.99990845,1387.000439,1396.40814,972.681522,975.0055226,168.6622,0,20.397,6.6225,227.5,273.813,292.6408,55998.5856,317.4823,416.6706,416.8968,306.5502,180.4848,21.3717,9.052,10.0141,382.6658,389.3242,418.9826,346.5481,24293.4016,27207.3661,170.8603,5.0025,17.3949,865.4891,412.1,408.1414,379.3729,1001.2588,27.3179,1747.1527,1.0643,399.9278,0,196.3629,0.9488,119031.6167,2.8,1.0529,6.15,4080,452,537,557,583,608,633,660,692,6060.8,115.2,25,50.2,172.1,8.4,14.2,0.5,12.99,20.48,0.51,12.63,44.43,22,20.94,5,81.8,0.52975371,7.49,0.486436105,0.383872697,0.016,0.017
2013-07-07,351.0306,12.1135,198.9325,272.7603,295.8868,55003.5241,316.4781,421.97,416.9822,309.827,180.4458,20,10.327,9.9695,379.4567,386.3736,418.9446,338.4155,22716.4247,27290.1275,171.2275,3.1964,322.608,779.6631,412.1668,409.345,347.6776,839.5387,27.374,205.6434,1.5487,398.8966,0,196.1439,0.9613,121071.1201,192.2440568,73.64927544,162.9997065,43.99990845,1387.803586,1394.302189,981.8889666,960.0290643,169.9059,0,20.3968,6.6225,226.4,273.1843,292.2971,56000.4193,317.4865,420.8289,416.9853,306.5714,180.7466,21.1983,11.9654,10.015,381.3322,387.0978,418.9658,346.125,25541.455,25955.5831,171.0869,5.1123,17.0467,852.5277,411.9393,407.9543,374.1656,986.2738,27.4773,1744.1715,0,398.8966,0,196.6287,0.9511,119127.4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02
2013-07-08,351.6147,12.3952,199.2295,273.1782,295.5064,55002.8997,315.9918,421.6053,416.762,309.1998,180.4523,20,9.943,9.9702,379.9846,386.9926,418.8965,339.0404,22792.6019,27203.4598,171.2379,3.1864,317.0154,783.5613,412.348,409.6608,339.2235,843.8512,27.3668,220.8592,0.5803,399.8198,0,196.1749,0.9616,121266.4362,192.5010154,73.34342396,163.0003119,43.99990845,1386.203605,1394.636083,979.9910756,979.5992978,168.1668,0,20.3968,6.6225,226,273.8391,292.1815,56003.316,317.4761,428.6251,416.9121,307.4088,179.9422,21.2556,10.573,10.0159,382.2274,387.8582,418.9314,343.138,21882.6904,29618.7289,170.3311,5.2131,14.9601,813.5094,412.2221,408.2457,379.1854,1002.4998,27.4942,1739.5328,1.5934,399.8198,0,195.8415,0.9509,118947.1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.017
2013-07-09,355.111,12.0705,199.7485,271.4964,295.8354,54988.2391,315.9925,419.836,417.013,309.3125,180.4996,20,11.6867,9.9689,379.26,385.625,419.1221,338.5033,23006.9961,26988.8598,171.2483,3.1556,319.9452,797.0628,412.5345,409.8127,338.7789,846.4111,27.5008,225.2517,0.0294,400.5773,0,196.1988,0.9592,121240.3549,193.0649671,72.89704103,163.0002123,43.99990845,1396.178385,1403.295776,984.7879063,973.709124,168.567,0,20.3968,6.6225,227.2,271.9836,291.3054,55998.7471,317.4839,431.6915,416.9843,307.0209,179.9222,21.0716,9.553,10.0135,382.5624,388.7725,419.0543,343.6291,21737.8514,29761.2272,170.287,5.1674,2.9328,821.7572,412.301,408.2027,382.4259,1004.1571,27.5915,1745.8929,0,400.5773,0,195.8074,0.9498,118917.1656,2.8,1.0526,6.06,3900,442,533,554,581,605,630,656,688,5713.6,107.4,24.5,55.1,182.3,9.6,13.6,0.6,12.95,20.14,0.48,13.44,45.16,22.39,19,4.3,80.6,0.558447631,7.19,0.495699394,0.378065318,0.016,0.018
2013-07-10,356.6189,12.5696,196.8679,268.5488,295.0629,54991.0832,315.9916,417.4347,417.0371,308.5051,180.5218,20,10.9882,9.9668,378.8962,385.329,419.01,337.7877,22729.169,27271.6605,171.2549,3.1391,309.2185,798.8474,412.1215,409.3461,336.3953,848.4049,27.4569,224.5974,0,400.2305,0,196.2129,0.9583,121272.7467,190.4014253,73.25172863,163.00034,43.99990845,1405.560813,1402.220225,989.9176568,975.1986136,170.1032,0,20.1977,2.75,225,269.2249,291.518,56002.9377,317.4851,424.7347,417.0098,306.5079,179.9849,20.7184,11.608,10.013,381.5629,387.0985,419.0012,343.1435,22653.4552,28847.8583,170.3684,5.0046,3.1044,818.8637,412.2337,408.1877,381.4418,1004.613,27.568,1751.2935,0.7565,400.2305,0,195.8728,0.9486,118981.2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.017
2013-07-11,356.0442,12.2204,194.0481,268.1541,292.9355,54990.3955,315.9863,420.3706,416.7069,307.3173,180.7578,20,8.7798,9.9707,379.2069,386.4494,418.7504,337.4109,22027.1598,27968.7684,171.4934,4.6968,285.3026,808.0823,410.5408,406.7356,342.1953,849.9463,27.1267,226.3484,0,398.3064,0,196.4245,0.9576,121603.895,187.786177,72.73091551,163.0002646,43.99990845,1397.770193,1398.28613,986.4804173,977.0324365,168.6278,0,20.3968,0,223.4,269.4163,290.9237,56000.2176,317.4781,423.3658,416.5919,306.0981,180.2003,20.779,9.7739,10.0151,381.4825,387.7588,418.6326,344.5979,24261.4559,29138.1939,170.5993,4.5739,5.8337,839.3066,411.9108,408.1549,381.8922,1007.2429,27.2044,1755.4922,1.0075,398.3064,0,196.0554,0.9502,120951.2215,2.5,1.0549,6.18,4020,472,542,560,586,611,637,665,697,7335.8,123.1,24.7,50.8,173.6,9.5,12.5,0.5,14.38,21.23,0.44,13.24,46.52,23,17.25,6.2,83,0.5682923,6.85,0.573089129,0.379405718,0.016,0.016
2013-07-12,355.4784,12.2538,194.0706,268.4037,294.1582,55004.8715,316.0004,422.3941,416.9537,308.669,181.0254,20,8.9616,9.9683,379.2242,386.3212,419.2071,335.755,20855.8035,29148.2549,171.733,4.4078,285.5664,800.3261,411.1199,407.5681,329.1309,844.5795,27.2551,219.4477,0,398.9208,0,196.665,0.9612,121717.4835,187.8440585,73.08897552,162.9997005,43.99990845,1404.816489,1406.598447,987.3478854,971.9848886,168.5737,0,20.3968,0,225.3,269.2509,291.0508,56005.1235,317.4841,427.8296,416.9025,306.5932,180.5513,19.0096,8.8627,10.014,382.933,389.931,419.2122,347.0708,25013.5509,28493.85,170.9349,4.6604,5.4656,841.4371,412.4439,408.7535,379.3257,1005.3893,27.3214,1750.2243,0,398.9208,0,196.4125,0.9494,121502.4056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.019
2013-07-13,356.4851,12.7678,194.7396,268.8133,294.2634,55000.1847,315.9887,421.7947,416.9713,308.5021,181.0171,20,8.4409,9.9697,379.794,386.945,419.9106,337.7174,21658.5518,28340.3311,171.7553,3.0795,299.4053,785.11,412.7246,409.9599,314.8312,844.6216,27.3929,219.939,0,400.2319,0,196.6863,0.9615,121880.8442,188.4959691,73.24210027,163.0003304,43.99990845,1402.164751,1414.665608,983.2066413,977.4482038,169.7887,0,20.3968,0,225.2,269.4802,291.2152,55999.7399,317.4832,426.4457,416.948,306.4877,180.6905,20.0893,8.9864,10.0155,383.2665,389.105,419.8736,346.8411,25025.5909,28478.6357,171.0786,4.5318,3.8048,805.955,413.3359,409.7508,377.4867,1006.1567,27.4769,1748.4874,0.0061,400.2319,0,196.5707,0.9472,121700.4847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.021
2013-07-14,356.6474,12.3702,194.6069,268.6557,294.3117,54998.7072,315.9918,420.3668,416.9279,308.3979,180.9529,20,8.1164,9.9696,380.3706,387.5762,419.921,340.0128,23041.733,26958.6057,171.7031,3.0725,316.65,797.5022,412.6831,409.8871,332.9208,848.66,27.3424,221.7955,0,400.2026,0,196.6426,0.9612,121938.5576,188.3449252,72.87969537,162.9996249,43.99990845,1390.366498,1414.11521,966.3011342,978.761371,169.0289,0,20.3968,0,225,269.3272,292.4546,56005.7612,317.4814,427.4297,416.8687,307.7258,180.9191,20.0635,9.6391,10.0135,382.7741,388.5782,419.9262,346.7676,25276.1379,28227.7462,171.3301,5.0712,4.6839,807.9885,413.07,409.0598,382.3673,1009.0759,27.4323,1743.0635,0.2358,400.2026,0,196.8152,0.9484,121733.0097,2.6,1.0546,6.08,4200,449,530,553,581,605,629,656,688,6953.6,121.6,24.9,51.5,175.2,11.2,14.8,0.6,13.31,20.3,0.48,12.39,41.46,26.21,19.94,4.3,80.9,0.628664495,6.99,0.557769971,0.462950323,0.019,0.018
2013-07-15,356.1055,12.7745,194.691,268.6603,296.1067,54994.5796,315.9906,420.326,417.0239,309.8087,180.9115,20,9.2183,9.9682,379.8001,386.6827,419.8162,338.271,22133.3282,27864.0222,171.6373,3.0579,339.3717,781.1021,412.7139,410.0086,344.357,844.4095,27.4035,217.5614,0,400.1735,0,196.5853,0.9597,121967.6378,188.4345348,73.47719241,163.0000687,43.99990845,1393.768225,1416.358668,968.9768726,978.0131182,170.2525,0,20.0967,0,225.2,269.1452,292.8874,56001.5881,317.4819,429.6992,416.9652,308.2667,181.0775,19.1412,9.059,10.0138,383.85,389.9405,420.012,344.9921,22575.7222,30927.9385,171.4532,5.8184,1.7864,806.9521,412.8359,408.4807,382.5697,1007.6285,27.4892,1737.5121,1.014,400.1735,0,196.9618,0.9481,121529.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02
2013-07-16,356.2985,11.8419,194.5049,268.4085,296.3178,55001.3517,315.9894,419.8164,416.932,309.9165,180.9294,20,7.9113,9.9691,380.403,387.7261,419.9683,338.9692,22098.4819,27904.921,171.6726,4.1431,312.7887,789.1023,412.0695,408.7016,347.3977,845.8283,27.4104,215.7297,0,400.196,0,196.608,0.9594,121903.4056,188.2852123,72.6520782,162.9999124,43.99990845,1390.013545,1416.615877,954.0626445,979.2691006,170.3293,0,20.5469,0,225.5,269.1804,293.9789,55999.2163,317.4796,431.9708,416.9589,309.4201,181.1942,19.0127,9.6781,10.0153,383.4036,389.2653,420.0663,343.0273,21094.7825,31444.8615,171.5295,5.9092,1.1617,800.0994,412.7364,408.3354,383.8745,1008.2352,27.5076,1733.3283,0,400.196,0,197.065,0.948,120530.5994,2.6,1.0548,5.92,4030,457,534,556,583,606,631,658,689,7201,184,25.3,50.1,160.8,10,13.9,0.5,13.47,20.72,0.43,11.94,41.86,28.1,18.1,4.2,81.6,0.667778519,7.25,0.52665732,0.480022145,0.018,0.028
2013-07-17,357.5039,12.3602,194.8039,268.1821,298.003,55006.0936,315.9941,419.6617,417.0157,311.331,180.8448,20,8.3964,9.9668,380.1413,387.3147,419.9749,340.0936,23024.9961,26974.1286,171.5578,4.879,319.1018,813.8041,411.4638,407.5884,370.9761,852.5018,27.3713,223.3614,0,399.3791,0,196.5162,0.957,121910.6398,188.5766127,72.91209958,162.9975555,43.99990845,1388.796698,1417.256118,953.2649979,977.9455433,169.5839,0,20.2982,0,226.2,268.9478,295.758,55997.6232,317.485,425.1435,416.9678,310.0643,180.9707,18.7722,8.9135,10.0141,383.6857,390.466,420.0689,343.2526,20313.751,31184.0882,171.3125,5.8951,4.2635,799.0585,412.5662,407.9546,392.424,1014.2126,27.4658,1734.2304,0,399.3791,0,196.8428,0.9468,119342.1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.022
2013-07-18,357.5508,12.1401,194.608,268.2927,298.9033,55009.4961,315.9894,419.1253,416.8689,312.1535,180.7959,20,9.5387,9.9688,379.2798,386.3088,419.9317,338.4844,22297.8299,27705.5261,171.5006,4.868,322.9823,818.921,411.4941,407.5942,372.7077,852.8134,27.3898,223.8166,0,399.4219,0,196.4638,0.9545,121851.0088,188.4517925,72.97055324,162.9995501,43.99990845,1387.285489,1412.36649,968.6413193,973.7256136,170.7888,0,20.3974,0,226.5,269.1248,295.5279,56002.0156,317.4831,427.5477,416.9913,310.2398,181.1241,18.6891,10.2874,10.0158,383.0279,389.6558,420.0337,341.8025,19901.595,31600.599,171.4613,5.7704,3.0815,807.8284,412.6301,408.1273,393.441,1013.4245,27.4903,1737.5798,0,399.4219,0,196.9843,0.9486,119421.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.021
2013-07-19,358.0505,12.1278,195.073,268.3635,296.1669,55000.0596,315.9931,419.0691,417.0358,309.7934,180.2081,20,8.5284,9.9682,380.5712,387.4702,420.0042,339.0706,22197.9554,27800.2356,170.9397,4.9005,295.1903,806.6327,411.6149,407.7526,362.3122,847.6628,27.4277,216.9122,0,400.065,0,195.8889,0.9571,121852.1552,188.8872484,72.94455757,163.0007338,43.99990845,1392.980021,1418.584096,953.0629979,975.2741004,170.984,0,20.3974,0,226.1,269.0703,293.4495,55999.06,317.4812,422.1008,416.9197,307.898,181.3403,18.5779,10.5787,10.0132,383.0005,389.3563,419.9375,345.0417,22973.3841,28526.1386,171.6768,5.6628,3.8065,816.6815,412.6145,408.2907,389.5166,1013.236,27.5214,1742.27,0,400.065,0,197.2098,0.9503,119860.2842,2.6,1.0545,6.02,3960,457,536,555,582,606,631,658,691,8032.1,132.6,25.1,50.8,168.7,8.9,13.2,0.5,14.99,22.63,0.46,12.28,36.6,31.81,19.3,4.3,81,0.788729875,7.64,0.544811028,0.467241842,0.017,0.018
2013-07-20,357.4698,12.5483,195.3642,268.5253,297.4272,54997.3802,315.9921,418.2216,417.0294,310.6367,180.3727,20,9.9164,9.9688,379.8694,386.2785,419.9553,337.399,21478.5601,28520.0924,171.0899,4.8676,304.0362,804.9143,411.7383,407.9077,360.3584,848.5032,27.6006,221.1841,0,399.7938,0,196.0496,0.9565,121900.7638,189.1567796,73.4001328,163.0002288,43.99990845,1399.949458,1420.768874,953.6399865,975.3856748,170.5806,0,20.1975,0,225.8,269.2914,293.2393,55998.5002,317.4813,427.8121,416.9916,308.3176,181.0879,18.5178,10.7805,10.0141,383.0483,389.0481,420.1078,343.7532,21674.8434,29826.6748,171.4213,5.6276,2.0033,802.3972,412.8331,408.5415,387.7742,1014.0356,27.6906,1746.0711,0,399.7938,0,196.9561,0.9475,119533.4046,2.5,1.0553,6.02,4040,467,537,556,582,606,632,659,692,7726,130.1,25.6,48.5,170.3,8.4,12.1,0.4,14.76,23.49,0.46,12.2,39.77,28.84,19.19,4.4,81.1,0.696065129,8.73,0.486180886,0.479222246,0.015,0.02
2013-07-21,357.189,12.1876,194.9099,268.3491,295.127,55006.0558,315.991,416.2301,416.959,308.4314,180.5546,20,9.0468,9.9697,380.6274,387.1869,419.911,338.6804,22079.1958,27919.9252,171.3076,4.885,303.5355,800.6388,411.787,407.9606,352.0488,848.3427,27.5149,218.3955,0,400.4024,0,196.2472,0.9579,121896.1721,188.6661349,72.81347774,162.9997405,43.99990845,1369.141571,1416.444213,962.6179272,979.3823184,169.5411,0,20.3974,0,225.8,269.2945,293.8619,56005.2379,317.4825,421.4075,416.9719,308.057,181.1986,18.3259,11.2008,10.0148,383.2192,388.7141,420.0032,343.2942,21406.4857,30090.6502,171.537,5.0902,3.1051,792.1252,413.1946,409.2819,387.7903,1017.129,27.6063,1732.5389,0,400.4024,0,197.0843,0.9476,119593.7847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.021
2013-07-22,358.1198,12.1611,194.9014,268.2774,294.6435,54994.5562,315.993,423.4891,417.0151,309.0454,180.7868,20,10.2519,9.968,379.7942,386.1326,419.8544,335.8933,20512.4536,29488.9896,171.4934,4.8752,301.5187,815.0457,411.6752,407.8307,353.1983,849.8565,27.4904,220.7202,0,400.6146,0,196.4661,0.9585,121784.681,188.6965641,71.69557887,162.9959834,43.99990845,1371.177708,1395.91199,976.31611,980.5947192,169.9096,0,20.3974,0,225.8,269.2045,293.3721,55999.2408,317.482,421.079,416.9432,307.6508,181.3581,18.3014,10.1358,10.0129,383.5598,389.6464,420.1517,343.0466,20777.0915,30716.9715,171.6835,5.0935,1.1838,810.4247,413.0688,409.0743,389.7827,1018.1248,27.56,1740.3234,0,400.6146,0,197.222,0.949,119660.2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.017
2013-07-23,358.2122,12.2035,194.8467,268.3334,295.4568,54998.8071,315.9911,428.0829,417.0004,310.3149,180.9802,20,9.2743,9.9695,379.9384,386.3864,419.8927,336.6768,20884.7093,29114.4525,171.6954,4.8796,304.7427,822.1373,411.5455,407.648,361.6613,851.4885,27.4484,216.6968,0,400.0515,0,196.6596,0.9553,121711.5816,188.6114196,71.65203908,163.0006238,43.99990845,1381.920673,1398.288047,983.5536306,969.8314607,168.8922,0,20.3974,0,225.8,269.0746,293.0696,55999.7114,317.4833,426.3827,416.8574,308.0014,181.2221,18.2914,9.209,10.0142,383.9536,390.3622,419.9188,344.8218,21847.7223,29653.8865,171.606,5.1062,3.8283,819.6882,412.882,408.7893,391.3828,1019.602,27.5193,1742.3691,0,400.0515,0,197.0877,0.9476,119642.964,2.4,1.0558,6.04,4050,451,529,553,581,605,630,656,687,8484,131.7,25.6,55.7,180.4,9.8,11.1,0.4,14.85,21.17,0.45,12.7,42.21,26.68,18.41,4.4,80.8,0.649620587,6.32,0.70347693,0.459488292,0.023,0.021
2013-07-24,356.7532,12.2324,194.8927,268.2124,295.042,55000.8457,315.9914,425.8982,416.9221,309.68,180.9176,20,7.8611,9.9683,380.3904,387.4214,419.9821,338.4976,21664.3428,28337.7603,171.658,4.8949,309.199,832.8349,411.6223,407.6167,360.6648,847.3553,27.4528,220.6424,0,399.3172,0,196.6207,0.9524,121625.6984,188.6856752,72.9868157,163.0003495,43.99990845,1377.618709,1400.274003,981.0077593,959.1941706,168.7953,0,20.3974,0,226,269.0254,292.5474,56000.1272,317.4805,433.6143,416.9022,308.4261,181.3576,18.2398,9.7506,10.0142,383.565,389.9646,419.9366,343.8696,21351.9352,30139.7237,171.6859,5.1807,2.5702,828.3665,412.7401,408.4782,392.9809,1021.5885,27.5356,1742.8314,0,399.3172,0,197.2119,0.9453,119677.6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.021
2013-07-25,356.8675,12.1152,194.8308,268.2218,294.2545,54997.4725,315.9936,420.4794,417.5971,308.3284,180.8741,20,7.6858,9.9679,381.8034,388.5272,420.0146,339.8502,22111.2118,27886.3697,171.6314,4.8913,304.8369,830.9626,411.6552,407.7067,356.3981,849.7157,27.5321,222.4522,0,399.5207,0,196.5855,0.9534,121568.861,188.6296251,72.85637218,162.9996928,43.99990845,1380.274439,1404.56724,962.2271398,963.1314378,168.5623,0,20.3974,0,225.9,269.1371,293.5101,55999.8543,317.4813,427.0431,417.4306,308.4544,181.4381,18.1377,10.5006,10.0144,383.793,389.707,420.0262,343.7385,21329.8395,30170.4209,171.7853,5.2643,3.0736,825.6124,412.8072,408.5621,392.5365,1021.9517,27.6237,1739.6714,0,399.5207,0,197.3099,0.9444,119612.8721,2.5,1.0553,5.99,3970,470,532,555,584,609,634,662,694,8098,124.6,25,51.2,179.4,7.5,8.9,0.5,14.44,23.04,0.45,12.23,41.38,27.66,18.74,4.2,81.9,0.663506321,8.6,0.478230208,0.437391102,0.018,0.022
2013-07-26,358.8891,12.1529,194.6153,268.3945,293.8142,54999.5368,315.9918,423.0016,418.0163,308.3105,180.826,20,9.9802,9.9684,381.3129,387.177,420.0069,338.189,21470.9197,28527.6941,171.5558,4.8655,305.5511,824.9616,411.755,407.845,347.0429,849.7545,27.6314,226.269,0,399.5554,0,196.524,0.9532,121789.7549,188.4397306,72.11444208,162.9998877,43.99990845,1389.970466,1406.963158,960.1027032,960.9104083,168.6252,0,20.3974,0,226.1,269.3249,292.288,56001.5235,317.4858,425.4062,417.9742,307.2427,181.2069,18.0971,11.0235,10.0141,384.3168,390.0206,419.9575,343.8628,21311.2397,30178.8911,171.5558,5.1483,86.7285,827.8643,412.8535,408.6973,391.5455,1022.4295,27.7166,1742.0941,0,399.5554,0,197.0731,0.9456,119669.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.022
2013-07-27,356.1133,13.1875,194.3107,268.5027,292.1418,55000.437,315.9922,428.7454,417.9837,307.6455,180.7447,20,9.2606,9.9684,381.8603,387.9512,419.9886,338.5312,21152.5306,28848.4886,171.467,4.8757,306.8666,820.3275,411.8189,407.9683,340.7218,851.4778,27.6259,223.0538,0,399.8561,0,196.4714,0.9533,121824.0863,188.1751972,74.00160059,162.999313,43.99990845,1387.759965,1406.641326,959.6365803,962.9844504,169.3964,0,19.9974,0,226,269.5427,292.7696,56002.2459,317.4795,418.7324,418.4438,306.9139,180.6403,18.0772,12.3407,10.015,384.3427,389.3521,419.9075,344.2358,22248.3826,29245.8281,170.9985,5.4444,202.5741,830.9467,412.8043,408.5775,390.3745,1023.6494,27.7189,1744.3429,0,399.8561,0,196.488,0.9476,119706.7778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.022
2013-07-28,355.7312,13.4213,194.44,268.6847,293.3918,54998.8739,315.9908,424.2864,417.9957,308.193,180.8003,20,10.9961,9.9701,381.112,386.5379,419.961,338.0249,21636.2941,28366.1084,171.5146,4.547,311.3825,813.9027,412.1133,408.5067,336.4621,849.0573,27.6125,215.3589,0,400.2766,0,196.5223,0.9538,121801.495,188.3588768,74.21420084,163.0056472,43.99990845,1389.823686,1409.078809,966.265263,960.999364,170.4753,0,19.9974,0,225.9,269.5947,292.0699,56003.3211,317.4836,423.4131,417.9378,306.8911,180.4252,18.1296,10.874,10.0139,384.3725,390.0693,420.1141,343.5643,21319.9475,30591.4744,170.7433,5.8693,195.208,842.7668,412.6554,408.159,389.329,1023.1197,27.6721,1741.9393,0,400.2766,0,196.2557,0.9482,119984.9077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.018
2013-07-29,356.4473,13.0213,194.1698,268.5765,294.7156,55001.9302,315.9923,427.5633,417.9946,309.6336,180.8085,20,10.6931,9.9289,380.6364,386.3462,419.9976,339.3672,22810.215,27184.0525,171.5472,4.3619,307.1501,823.3256,412.0378,408.3789,348.3216,851.9375,27.5354,219.6393,0,400.0784,0,196.5169,0.9523,121794.8762,188.0326357,73.66670061,163.0000088,43.99990845,1396.542688,1407.462677,976.9578932,964.2968126,170.0089,0,19.9974,0,225.5,269.5392,293.2226,56001.0468,317.4796,428.4993,417.9159,308.4442,180.5467,18.0626,11.6542,9.9678,383.2035,389.3585,419.9936,342.5769,20902.357,31103.5552,170.887,5.5782,195.3708,858.7633,412.7255,408.2219,391.0887,1027.4421,27.6132,1744.5124,0,400.0784,0,196.3804,0.947,120080.4744,2.6,1.0547,5.92,4040,480,534,557,585,610,635,663,695,7536,131,25.5,52.4,178.6,9.1,13.5,0.5,12.13,19.17,0.47,12.67,41.6,26.49,19.24,4.7,82.3,0.64365549,7.04,0.516071171,0.416115956,0.017,0.022
2013-07-30,358.3847,12.952,194.3257,268.7043,295.2354,55000.0446,315.9922,422.8633,417.8809,309.4766,180.6903,20,9.4757,10.0114,381.3442,387.3528,419.974,340.3715,23012.9428,26986.2489,171.4332,4.373,319.0506,822.4581,412.1617,408.5668,345.687,851.4729,27.4593,225.6905,0,400.2447,0,196.4076,0.9525,121829.8494,188.1798758,72.06798735,163.0000916,43.99990845,1393.256416,1407.304586,973.4213813,965.6325037,170.3425,0,19.9974,0,225.5,269.7862,294.183,55997.4116,317.4807,426.9048,417.9803,309.1649,180.9897,18.0914,11.2871,10.0149,383.4807,389.4063,419.9478,343.2378,21319.0954,30683.9465,171.329,5.2584,184.69,831.0864,412.884,408.668,393.8123,1030.5931,27.5346,1744.8289,0,400.2447,0,196.8183,0.9467,120233.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.02
2013-07-31,357.9067,12.8476,194.0715,268.8801,295.0048,55002.7425,315.9925,422.1268,417.9995,309.1543,180.8428,20,9.4927,10.0324,381.1896,387.2168,420.0273,338.3175,21532.8069,28469.7502,171.5203,4.4921,314.9586,818.2842,412.1044,408.4365,340.6462,852.869,27.4351,225.9818,0,399.9231,0,196.5425,0.9538,121888.7533,187.9124061,73.17186377,163.0000769,43.99990845,1396.435612,1407.389881,977.5707209,966.2460408,170.4234,0,19.9974,0,226.2,269.6004,293.6765,55999.8076,317.4796,423.3473,417.7226,308.2255,180.8992,18.2543,10.184,10.0042,384.219,390.3786,420.1118,344.5573,21766.7302,30286.5587,171.2646,5.8145,177.3345,835.2002,412.8511,408.2887,395.161,1032.6893,27.5058,1747.906,0,399.9231,0,196.7501,0.9474,120193.5663,2.6,1.0545,5.94,4220,470,530,554,583,607,632,659,690,7396,127.2,25,51.8,175.5,7.4,12.6,0.5,13.53,19.49,0.51,11.89,38.56,27.87,21.68,3.5,81.4,0.66002656,5.96,0.687825427,0.422919339,0.017,0.019
